5241 28968
4661 4109 65
3690 4545 4
4545 3690 4
1030 4532 23
4532 1030 23
2496 5049 58
5049 2496 58
640 1020 29
1020 640 29
1601 2174 38
2174 1601 38
3154 4939 86
4939 3154 86
945 3066 66
3066 945 66
875 5226 16
5226 875 16
4157 4770 6
4770 4157 6
3632 5231 68
5231 3632 68
2053 2542 6
2542 2053 6
352 1964 49
1964 352 49
1373 2269 85
2269 1373 85
2715 4937 43
4937 2715 43
1694 4641 60
4641 1694 60
2155 2544 2
2544 2155 2
1405 4961 41
4961 1405 41
2578 3485 12
3485 2578 12
3891 4516 42
4516 3891 42
2665 4588 60
4588 2665 60
2922 3210 1
3210 2922 1
1126 2691 2
2691 1126 2
131 1211 97
1211 131 97
4609 4628 4
4628 4609 4
2856 3053 86
3053 2856 86
152 3344 9
3344 152 9
3200 3202 83
3202 3200 83
1494 4533 24
4533 1494 24
2498 3237 16
3237 2498 16
4507 5046 48
5046 4507 48
4266 4566 17
4566 4266 17
233 2578 98
2578 233 98
896 3060 45
3060 896 45
644 899 96
899 644 96
3859 5048 94
5048 3859 94
407 2464 54
2464 407 54
1122 2519 54
2519 1122 54
1185 3583 95
3583 1185 95
4013 5222 26
5222 4013 26
1951 3959 33
3959 1951 33
1297 1336 68
1336 1297 68
1627 4601 3
4601 1627 3
1448 3203 88
3203 1448 88
2121 4902 34
4902 2121 34
1205 3777 13
3777 1205 13
1394 2517 52
2517 1394 52
1719 2656 90
2656 1719 90
3493 5045 97
5045 3493 97
2891 4694 68
4694 2891 68
32 973 82
973 32 82
1024 1327 52
1327 1024 52
304 2713 94
2713 304 94
178 4260 87
4260 178 87
2886 3911 2
3911 2886 2
1983 3959 25
3959 1983 25
1459 3298 44
3298 1459 44
526 4840 35
4840 526 35
775 3622 48
3622 775 48
751 1324 38
1324 751 38
1470 5069 92
5069 1470 92
1255 4016 26
4016 1255 26
229 4149 81
4149 229 81
1605 2552 88
2552 1605 88
3550 3761 36
3761 3550 36
3172 5004 49
5004 3172 49
1695 4532 38
4532 1695 38
316 3544 93
3544 316 93
907 3385 11
3385 907 11
2559 2763 49
2763 2559 49
519 3096 70
3096 519 70
937 2710 66
2710 937 66
2803 3915 97
3915 2803 97
123 3777 71
3777 123 71
10 3777 68
3777 10 68
254 4607 42
4607 254 42
155 2211 41
2211 155 41
3510 5120 99
5120 3510 99
1568 3675 32
3675 1568 32
445 2821 1
2821 445 1
1534 2932 47
2932 1534 47
2552 4166 83
4166 2552 83
894 3906 65
3906 894 65
9 3891 75
3891 9 75
966 4487 74
4487 966 74
2025 4580 84
4580 2025 84
4600 4680 9
4680 4600 9
1951 3006 32
3006 1951 32
1572 2810 51
2810 1572 51
1831 4002 44
4002 1831 44
2808 3425 22
3425 2808 22
2794 3506 65
3506 2794 65
4183 4478 48
4478 4183 48
2492 4945 66
4945 2492 66
2581 4355 95
4355 2581 95
1131 2662 64
2662 1131 64
24 3014 31
3014 24 31
1114 3618 89
3618 1114 89
1754 5190 53
5190 1754 53
316 4303 96
4303 316 96
1148 2503 88
2503 1148 88
1983 3006 24
3006 1983 24
190 679 82
679 190 82
1643 3963 53
3963 1643 53
1911 4028 66
4028 1911 66
1761 1880 100
1880 1761 100
1264 2886 95
2886 1264 95
2324 3976 85
3976 2324 85
2249 3362 22
3362 2249 22
1767 3853 27
3853 1767 27
1329 4269 21
4269 1329 21
233 2388 68
2388 233 68
2242 4680 11
4680 2242 11
1925 4184 52
4184 1925 52
1475 4529 67
4529 1475 67
895 1893 75
1893 895 75
893 2879 75
2879 893 75
1563 4030 12
4030 1563 12
928 4608 53
4608 928 53
2713 4819 75
4819 2713 75
1458 2479 90
2479 1458 90
3113 4502 86
4502 3113 86
1330 1840 59
1840 1330 59
133 4516 44
4516 133 44
1969 3272 12
3272 1969 12
1220 1380 29
1380 1220 29
598 4022 61
4022 598 61
998 4912 91
4912 998 91
896 2915 80
2915 896 80
62 663 42
663 62 42
3053 3373 33
3373 3053 33
194 3137 92
3137 194 92
254 998 89
998 254 89
2399 4087 97
4087 2399 97
1902 3585 56
3585 1902 56
281 972 84
972 281 84
4012 5164 9
5164 4012 9
3812 4072 45
4072 3812 45
3425 4229 17
4229 3425 17
1042 4607 70
4607 1042 70
3144 3493 94
3493 3144 94
2429 5106 50
5106 2429 50
609 1575 3
1575 609 3
1609 2729 21
2729 1609 21
673 1611 99
1611 673 99
1021 1089 13
1089 1021 13
4152 4232 5
4232 4152 5
916 2852 29
2852 916 29
2103 3180 2
3180 2103 2
1882 2927 50
2927 1882 50
2014 3409 36
3409 2014 36
1760 4389 22
4389 1760 22
2277 2564 24
2564 2277 24
1671 3546 32
3546 1671 32
2059 2538 24
2538 2059 24
563 1483 13
1483 563 13
2869 3844 36
3844 2869 36
585 5167 23
5167 585 23
554 2967 62
2967 554 62
2696 3655 60
3655 2696 60
2689 5058 94
5058 2689 94
1331 2954 28
2954 1331 28
3913 4644 100
4644 3913 100
805 4798 70
4798 805 70
2379 3261 35
3261 2379 35
690 3731 66
3731 690 66
721 3114 38
3114 721 38
2064 3818 39
3818 2064 39
777 3128 12
3128 777 12
1976 4880 65
4880 1976 65
2845 3254 62
3254 2845 62
261 3024 48
3024 261 48
2847 3934 84
3934 2847 84
543 757 51
757 543 51
4355 5029 47
5029 4355 47
1858 2322 21
2322 1858 21
115 1438 60
1438 115 60
4536 4964 53
4964 4536 53
4022 5055 66
5055 4022 66
1271 1574 8
1574 1271 8
543 3530 92
3530 543 92
4425 4635 19
4635 4425 19
1387 2069 19
2069 1387 19
537 5127 55
5127 537 55
3960 4644 57
4644 3960 57
939 4919 81
4919 939 81
284 4047 52
4047 284 52
2199 4566 40
4566 2199 40
3254 3833 84
3833 3254 84
3175 3563 45
3563 3175 45
213 561 89
561 213 89
4057 4152 100
4152 4057 100
1146 3968 31
3968 1146 31
1224 4076 85
4076 1224 85
3308 3345 62
3345 3308 62
2461 3552 24
3552 2461 24
3153 3539 55
3539 3153 55
599 1052 2
1052 599 2
510 3713 80
3713 510 80
894 1497 12
1497 894 12
851 1215 85
1215 851 85
2733 3210 42
3210 2733 42
2916 3576 37
3576 2916 37
1016 4447 44
4447 1016 44
1331 3254 28
3254 1331 28
2096 4520 65
4520 2096 65
2464 2900 33
2900 2464 33
1571 4734 28
4734 1571 28
668 4295 72
4295 668 72
2901 2931 7
2931 2901 7
677 4633 97
4633 677 97
916 3628 21
3628 916 21
3386 5180 75
5180 3386 75
1113 3906 54
3906 1113 54
1345 4191 91
4191 1345 91
1840 3652 73
3652 1840 73
1312 4644 69
4644 1312 69
4784 4953 54
4953 4784 54
2552 2564 49
2564 2552 49
785 3938 30
3938 785 30
1079 1495 13
1495 1079 13
1483 1513 43
1513 1483 43
56 2675 60
2675 56 60
1569 3449 21
3449 1569 21
1345 1571 51
1571 1345 51
3619 4680 98
4680 3619 98
656 968 41
968 656 41
2858 3147 46
3147 2858 46
2521 2936 12
2936 2521 12
1559 3870 68
3870 1559 68
3137 4689 9
4689 3137 9
3884 3980 13
3980 3884 13
113 1228 28
1228 113 28
1467 3492 90
3492 1467 90
2182 4537 20
4537 2182 20
1921 3963 71
3963 1921 71
1921 3007 19
3007 1921 19
635 1881 11
1881 635 11
4022 4323 22
4323 4022 22
147 4600 6
4600 147 6
2968 4274 15
4274 2968 15
1555 2904 22
2904 1555 22
2183 2430 32
2430 2183 32
390 2587 18
2587 390 18
1486 4250 65
4250 1486 65
333 782 66
782 333 66
147 316 78
316 147 78
2178 2900 67
2900 2178 67
2540 2542 3
2542 2540 3
1298 4157 56
4157 1298 56
734 5050 53
5050 734 53
720 1113 90
1113 720 90
1085 2134 62
2134 1085 62
752 1464 49
1464 752 49
1387 3144 94
3144 1387 94
3381 4965 65
4965 3381 65
2745 4285 89
4285 2745 89
536 2078 91
2078 536 91
762 5195 86
5195 762 86
2609 4819 51
4819 2609 51
959 2889 91
2889 959 91
394 2845 28
2845 394 28
1356 3897 34
3897 1356 34
697 3533 17
3533 697 17
761 1974 98
1974 761 98
336 2809 18
2809 336 18
1492 4454 19
4454 1492 19
1065 4192 28
4192 1065 28
2193 5151 99
5151 2193 99
1211 4913 11
4913 1211 11
625 714 62
714 625 62
230 4847 78
4847 230 78
750 2761 36
2761 750 36
974 1569 16
1569 974 16
2660 4698 75
4698 2660 75
3503 5186 4
5186 3503 4
1684 2669 26
2669 1684 26
1100 3838 95
3838 1100 95
545 1334 22
1334 545 22
724 2867 32
2867 724 32
932 5055 76
5055 932 76
765 1065 69
1065 765 69
2028 3378 43
3378 2028 43
2322 3157 100
3157 2322 100
3693 4539 95
4539 3693 95
2976 3560 25
3560 2976 25
782 1563 62
1563 782 62
778 4320 7
4320 778 7
891 2550 20
2550 891 20
1191 2540 50
2540 1191 50
2142 2307 70
2307 2142 70
857 1066 38
1066 857 38
569 4403 39
4403 569 39
52 4059 64
4059 52 64
1601 4819 3
4819 1601 3
558 2900 47
2900 558 47
679 3269 71
3269 679 71
2469 3285 33
3285 2469 33
1482 2710 61
2710 1482 61
2040 5049 22
5049 2040 22
1746 3780 35
3780 1746 35
1652 4629 54
4629 1652 54
14 670 73
670 14 73
2659 4896 10
4896 2659 10
446 4288 71
4288 446 71
135 4396 66
4396 135 66
2667 3682 20
3682 2667 20
2552 4323 52
4323 2552 52
2250 5146 81
5146 2250 81
489 3474 66
3474 489 66
2165 2745 29
2745 2165 29
3600 4694 47
4694 3600 47
1539 3192 22
3192 1539 22
1274 5121 100
5121 1274 100
1986 2827 74
2827 1986 74
2867 3970 16
3970 2867 16
494 4507 82
4507 494 82
1793 2079 75
2079 1793 75
2968 4130 67
4130 2968 67
682 2672 15
2672 682 15
499 3476 10
3476 499 10
1162 1387 50
1387 1162 50
427 1352 70
1352 427 70
2242 4232 95
4232 2242 95
845 4152 28
4152 845 28
3406 4195 50
4195 3406 50
1164 4195 48
4195 1164 48
493 4629 25
4629 493 25
1713 4889 65
4889 1713 65
3824 4040 73
4040 3824 73
823 5141 59
5141 823 59
186 1369 88
1369 186 88
2200 4823 40
4823 2200 40
4035 5091 81
5091 4035 81
2165 4385 9
4385 2165 9
3446 5059 78
5059 3446 78
1974 3068 99
3068 1974 99
3043 4166 4
4166 3043 4
915 1553 15
1553 915 15
2023 2605 47
2605 2023 47
932 4323 32
4323 932 32
254 3489 36
3489 254 36
1144 3587 92
3587 1144 92
945 1092 8
1092 945 8
4694 4964 51
4964 4694 51
973 4672 36
4672 973 36
2478 2867 6
2867 2478 6
1489 3788 4
3788 1489 4
1865 4112 68
4112 1865 68
3218 4316 79
4316 3218 79
676 2488 1
2488 676 1
709 1667 67
1667 709 67
174 1946 25
1946 174 25
200 1029 42
1029 200 42
558 1986 9
1986 558 9
441 4438 66
4438 441 66
3011 4985 35
4985 3011 35
178 3346 49
3346 178 49
1948 4413 58
4413 1948 58
445 5055 79
5055 445 79
685 4075 59
4075 685 59
1029 1308 84
1308 1029 84
543 5206 84
5206 543 84
3772 4745 46
4745 3772 46
3166 4561 32
4561 3166 32
113 3954 70
3954 113 70
1137 1690 26
1690 1137 26
1818 1823 98
1823 1818 98
4281 4980 20
4980 4281 20
1184 4714 91
4714 1184 91
1060 1782 3
1782 1060 3
551 2891 77
2891 551 77
554 4328 99
4328 554 99
123 2900 62
2900 123 62
739 1222 32
1222 739 32
1759 4563 49
4563 1759 49
2211 4579 33
4579 2211 33
114 227 42
227 114 42
1009 2713 49
2713 1009 49
210 5134 37
5134 210 37
10 2900 59
2900 10 59
1800 1948 65
1948 1800 65
977 3833 97
3833 977 97
1986 2866 37
2866 1986 37
2137 3433 57
3433 2137 57
2105 4441 1
4441 2105 1
2760 2848 25
2848 2760 25
27 554 4
554 27 4
1517 1904 44
1904 1517 44
1947 3195 21
3195 1947 21
231 3436 22
3436 231 22
2210 2893 40
2893 2210 40
1089 1563 79
1563 1089 79
1331 3685 55
3685 1331 55
454 4130 33
4130 454 33
1205 4753 5
4753 1205 5
1526 2763 26
2763 1526 26
680 4021 86
4021 680 86
3165 3272 88
3272 3165 88
158 2795 62
2795 158 62
521 2492 64
2492 521 64
1446 5149 8
5149 1446 8
9 4600 28
4600 9 28
687 1953 47
1953 687 47
1768 5166 79
5166 1768 79
240 2486 51
2486 240 51
3493 3889 45
3889 3493 45
1685 4906 86
4906 1685 86
1042 3489 64
3489 1042 64
2728 4544 65
4544 2728 65
1534 4875 78
4875 1534 78
974 4694 41
4694 974 41
2914 4469 56
4469 2914 56
2501 4342 94
4342 2501 94
1445 4643 75
4643 1445 75
598 845 52
845 598 52
31 995 25
995 31 25
683 2905 7
2905 683 7
494 4157 32
4157 494 32
1356 3807 4
3807 1356 4
316 445 10
445 316 10
287 497 95
497 287 95
2225 4028 100
4028 2225 100
2443 5109 35
5109 2443 35
585 4535 79
4535 585 79
2832 3007 60
3007 2832 60
2886 3337 44
3337 2886 44
197 560 76
560 197 76
2823 3734 40
3734 2823 40
3351 4737 59
4737 3351 59
1771 2751 17
2751 1771 17
937 1979 39
1979 937 39
640 3961 26
3961 640 26
2722 4044 79
4044 2722 79
3630 5179 22
5179 3630 22
445 4323 35
4323 445 35
4028 4962 71
4962 4028 71
2858 3877 56
3877 2858 56
2667 4489 39
4489 2667 39
954 3793 4
3793 954 4
379 4745 63
4745 379 63
1605 3493 85
3493 1605 85
2231 3071 17
3071 2231 17
4446 4740 55
4740 4446 55
1178 4281 44
4281 1178 44
226 1573 96
1573 226 96
1374 3318 49
3318 1374 49
1844 2385 58
2385 1844 58
2172 3891 28
3891 2172 28
318 4475 82
4475 318 82
3607 4541 63
4541 3607 63
2900 4152 33
4152 2900 33
1983 3685 67
3685 1983 67
843 2900 82
2900 843 82
823 4425 87
4425 823 87
1867 3432 70
3432 1867 70
2573 3692 76
3692 2573 76
1498 4919 10
4919 1498 10
249 2826 10
2826 249 10
326 4035 50
4035 326 50
2492 3522 75
3522 2492 75
3051 5109 83
5109 3051 83
206 4401 52
4401 206 52
596 3257 94
3257 596 94
1207 2261 3
2261 1207 3
2139 3766 80
3766 2139 80
2200 5122 23
5122 2200 23
1893 2904 100
2904 1893 100
35 5232 78
5232 35 78
3797 5178 82
5178 3797 82
1233 2417 61
2417 1233 61
589 1268 64
1268 589 64
1870 3851 86
3851 1870 86
2297 2430 66
2430 2297 66
1351 2399 13
2399 1351 13
338 4096 59
4096 338 59
1227 4440 66
4440 1227 66
752 4240 41
4240 752 41
1497 2267 95
2267 1497 95
3531 4452 94
4452 3531 94
1308 2915 52
2915 1308 52
2818 4219 30
4219 2818 30
147 2821 63
2821 147 63
1001 1186 42
1186 1001 42
3206 4952 19
4952 3206 19
1879 2259 1
2259 1879 1
3522 4770 21
4770 3522 21
2737 3629 89
3629 2737 89
1935 3902 68
3902 1935 68
3355 5196 86
5196 3355 86
3793 4673 73
4673 3793 73
1227 2713 7
2713 1227 7
4634 4739 66
4739 4634 66
975 4139 37
4139 975 37
1668 3999 40
3999 1668 40
966 3236 7
3236 966 7
2564 4152 17
4152 2564 17
2486 4467 54
4467 2486 54
2878 2896 99
2896 2878 99
1489 2602 42
2602 1489 42
3097 3649 89
3649 3097 89
598 676 79
676 598 79
3073 4251 79
4251 3073 79
5106 5149 68
5149 5106 68
538 2541 24
2541 538 24
1030 4177 88
4177 1030 88
1969 2795 3
2795 1969 3
4143 4898 48
4898 4143 48
720 1335 64
1335 720 64
325 2270 14
2270 325 14
3530 3576 71
3576 3530 71
4521 4628 76
4628 4521 76
117 2193 57
2193 117 57
4046 4745 40
4745 4046 40
548 1001 54
1001 548 54
66 1535 90
1535 66 90
521 1555 35
1555 521 35
2816 4110 15
4110 2816 15
3327 4516 58
4516 3327 58
648 2886 99
2886 648 99
3303 3438 88
3438 3303 88
1129 1185 93
1185 1129 93
2420 4864 57
4864 2420 57
494 3096 95
3096 494 95
1324 3529 86
3529 1324 86
1376 3578 31
3578 1376 31
782 1326 33
1326 782 33
1634 1652 87
1652 1634 87
1396 4942 39
4942 1396 39
1283 3020 62
3020 1283 62
4056 4061 22
4061 4056 22
1008 2394 95
2394 1008 95
755 4607 73
4607 755 73
1955 3446 36
3446 1955 36
3418 3492 71
3492 3418 71
3199 3202 52
3202 3199 52
2331 5148 26
5148 2331 26
4987 5091 93
5091 4987 93
777 4648 52
4648 777 52
651 2287 9
2287 651 9
4761 5195 55
5195 4761 55
3993 4137 61
4137 3993 61
2433 4537 1
4537 2433 1
1986 3706 17
3706 1986 17
1088 1141 74
1141 1088 74
431 2935 5
2935 431 5
4177 4532 80
4532 4177 80
662 1410 41
1410 662 41
1785 2114 22
2114 1785 22
2415 5098 80
5098 2415 80
975 1170 64
1170 975 64
3043 4323 73
4323 3043 73
2445 5011 31
5011 2445 31
2408 3745 62
3745 2408 62
1891 4628 46
4628 1891 46
3449 4835 63
4835 3449 63
2240 3475 64
3475 2240 64
1327 1704 54
1704 1327 54
2538 4014 65
4014 2538 65
101 4308 16
4308 101 16
4841 4893 1
4893 4841 1
518 1704 75
1704 518 75
929 3580 8
3580 929 8
998 3529 80
3529 998 80
59 4232 22
4232 59 22
519 1983 49
1983 519 49
3411 4020 30
4020 3411 30
190 4997 88
4997 190 88
720 3780 29
3780 720 29
1479 3847 97
3847 1479 97
3763 4157 71
4157 3763 71
548 5065 42
5065 548 42
1101 2525 5
2525 1101 5
548 3337 66
3337 548 66
1526 2559 58
2559 1526 58
1568 2749 90
2749 1568 90
896 1501 42
1501 896 42
191 3891 17
3891 191 17
662 2667 10
2667 662 10
2052 3071 68
3071 2052 68
2378 4425 92
4425 2378 92
755 998 20
998 755 20
37 1706 98
1706 37 98
4232 4711 28
4711 4232 28
932 1270 31
1270 932 31
2225 3770 14
3770 2225 14
4883 5026 64
5026 4883 64
3340 4151 56
4151 3340 56
1951 4268 86
4268 1951 86
1044 2670 3
2670 1044 3
1782 1983 2
1983 1782 2
227 247 85
247 227 85
1979 3302 32
3302 1979 32
62 2889 84
2889 62 84
124 269 66
269 124 66
1562 4909 24
4909 1562 24
895 3833 55
3833 895 55
2105 2981 81
2981 2105 81
1334 2655 38
2655 1334 38
1745 3337 73
3337 1745 73
2201 4438 26
4438 2201 26
3525 4792 88
4792 3525 88
1280 4730 39
4730 1280 39
1224 3318 99
3318 1224 99
1983 4268 78
4268 1983 78
2384 5030 63
5030 2384 63
4191 4478 96
4478 4191 96
1352 2211 48
2211 1352 48
1473 2585 57
2585 1473 57
2244 3510 83
3510 2244 83
1444 2431 40
2431 1444 40
394 1298 29
1298 394 29
254 543 54
543 254 54
34 633 64
633 34 64
111 3279 33
3279 111 33
2445 4282 38
4282 2445 38
2523 4882 56
4882 2523 56
1841 2671 27
2671 1841 27
2692 2908 37
2908 2692 37
1324 4934 71
4934 1324 71
1918 4073 48
4073 1918 48
2912 3200 21
3200 2912 21
4157 4268 72
4268 4157 72
538 944 75
944 538 75
892 925 26
925 892 26
734 1947 2
1947 734 2
4186 5238 61
5238 4186 61
2140 4297 38
4297 2140 38
2812 4753 22
4753 2812 22
359 3242 92
3242 359 92
2109 4997 77
4997 2109 77
118 4869 80
4869 118 80
672 4362 35
4362 672 35
3150 4891 46
4891 3150 46
3961 4961 77
4961 3961 77
455 1831 81
1831 455 81
970 2198 85
2198 970 85
519 977 47
977 519 47
2149 2196 100
2196 2149 100
59 1922 52
1922 59 52
681 1381 37
1381 681 37
1387 1619 69
1619 1387 69
644 3355 48
3355 644 48
2689 3054 26
3054 2689 26
548 4130 47
4130 548 47
548 3180 97
3180 548 97
334 1975 78
1975 334 78
3562 4713 92
4713 3562 92
2307 3787 45
3787 2307 45
2915 3962 68
3962 2915 68
833 4870 62
4870 833 62
255 930 64
930 255 64
1203 1750 92
1750 1203 92
4057 4600 16
4600 4057 16
1096 4244 73
4244 1096 73
2927 5005 71
5005 2927 71
135 3827 93
3827 135 93
2590 2612 43
2612 2590 43
129 2664 36
2664 129 36
1629 1836 60
1836 1629 60
1818 3977 16
3977 1818 16
666 4593 76
4593 666 76
1070 3922 93
3922 1070 93
2966 5215 50
5215 2966 50
1420 3927 28
3927 1420 28
194 4178 89
4178 194 89
3698 4113 8
4113 3698 8
122 3961 68
3961 122 68
2954 4770 13
4770 2954 13
761 882 34
882 761 34
1568 5098 23
5098 1568 23
680 2902 63
2902 680 63
1964 2862 87
2862 1964 87
3913 4650 2
4650 3913 2
175 4691 21
4691 175 21
521 1893 81
1893 521 81
2140 4567 28
4567 2140 28
2435 4450 84
4450 2435 84
1563 4752 86
4752 1563 86
2319 2751 5
2751 2319 5
2277 4407 55
4407 2277 55
712 4680 81
4680 712 81
3055 4790 84
4790 3055 84
2763 4909 55
4909 2763 55
704 5068 29
5068 704 29
1747 3601 23
3601 1747 23
2713 4650 2
4650 2713 2
1348 2814 75
2814 1348 75
1841 4973 61
4973 1841 61
3712 4828 97
4828 3712 97
1856 4822 59
4822 1856 59
1882 5005 76
5005 1882 76
720 894 67
894 720 67
1762 4485 16
4485 1762 16
3749 4830 78
4830 3749 78
3834 5185 48
5185 3834 48
2218 4796 39
4796 2218 39
2228 4710 87
4710 2228 87
2454 2523 14
2523 2454 14
1497 4734 34
4734 1497 34
178 3770 57
3770 178 57
443 4880 42
4880 443 42
856 3594 83
3594 856 83
3807 3897 15
3897 3807 15
925 1456 76
1456 925 76
782 2137 20
2137 782 20
2048 4974 95
4974 2048 95
3202 4791 58
4791 3202 58
3826 4094 53
4094 3826 53
3866 4734 73
4734 3866 73
1504 2031 100
2031 1504 100
2226 4763 26
4763 2226 26
766 2391 42
2391 766 42
4116 4535 40
4535 4116 40
1936 4823 56
4823 1936 56
2809 3905 13
3905 2809 13
4022 4281 8
4281 4022 8
574 3108 79
3108 574 79
431 4087 89
4087 431 89
122 3772 55
3772 122 55
2282 2367 30
2367 2282 30
205 1087 83
1087 205 83
2146 4805 60
4805 2146 60
127 1692 50
1692 127 50
2122 3434 9
3434 2122 9
61 3224 48
3224 61 48
4035 4987 13
4987 4035 13
3410 3629 52
3629 3410 52
1457 4627 75
4627 1457 75
896 1438 71
1438 896 71
171 707 69
707 171 69
1099 4393 99
4393 1099 99
4156 4355 20
4355 4156 20
2725 4790 54
4790 2725 54
854 5164 11
5164 854 11
1207 1665 71
1665 1207 71
2954 3959 26
3959 2954 26
3875 5088 70
5088 3875 70
2242 3777 60
3777 2242 60
1270 4057 88
4057 1270 88
2492 3635 96
3635 2492 96
294 1565 68
1565 294 68
961 1511 27
1511 961 27
733 1521 29
1521 733 29
2046 2101 92
2101 2046 92
20 763 40
763 20 40
1555 1951 21
1951 1555 21
2143 4140 62
4140 2143 62
1230 3176 71
3176 1230 71
2506 3210 5
3210 2506 5
841 1063 91
1063 841 91
721 3790 30
3790 721 30
147 5055 41
5055 147 41
1187 3948 62
3948 1187 62
3491 4516 42
4516 3491 42
1327 3022 60
3022 1327 60
3548 4580 97
4580 3548 97
2418 2725 32
2725 2418 32
2195 2862 48
2862 2195 48
1331 2538 56
2538 1331 56
4022 4552 15
4552 4022 15
2054 4957 92
4957 2054 92
2754 3405 8
3405 2754 8
3570 4473 60
4473 3570 60
1497 4541 53
4541 1497 53
295 2433 55
2433 295 55
4575 4658 60
4658 4575 60
2463 3072 26
3072 2463 26
896 4673 66
4673 896 66
845 4600 44
4600 845 44
4232 5045 6
5045 4232 6
4411 4595 5
4595 4411 5
3482 4868 47
4868 3482 47
761 3257 9
3257 761 9
1559 2425 3
2425 1559 3
4321 4811 87
4811 4321 87
554 1718 29
1718 554 29
1494 4539 26
4539 1494 26
401 4112 84
4112 401 84
3866 4541 92
4541 3866 92
1960 3021 66
3021 1960 66
342 1794 49
1794 342 49
30 2134 57
2134 30 57
2300 4516 21
4516 2300 21
755 3489 67
3489 755 67
1308 3074 55
3074 1308 55
392 3637 30
3637 392 30
1170 2304 87
2304 1170 87
496 4086 87
4086 496 87
89 2300 8
2300 89 8
543 3682 76
3682 543 76
2492 4156 53
4156 2492 53
4974 5229 36
5229 4974 36
2027 5111 73
5111 2027 73
93 1387 11
1387 93 11
1922 2464 19
2464 1922 19
2413 5173 93
5173 2413 93
161 3276 32
3276 161 32
443 1976 74
1976 443 74
1605 5224 12
5224 1605 12
2276 3521 62
3521 2276 62
724 2927 52
2927 724 52
1670 2272 43
2272 1670 43
1605 1813 25
1813 1605 25
676 4711 92
4711 676 92
2287 3007 65
3007 2287 65
1525 2981 1
2981 1525 1
4484 5036 65
5036 4484 65
556 2613 6
2613 556 6
932 4281 18
4281 932 18
221 1839 63
1839 221 63
2067 4559 29
4559 2067 29
2966 4760 15
4760 2966 15
147 4323 97
4323 147 97
1410 2667 98
2667 1410 98
1051 2777 39
2777 1051 39
1992 3108 37
3108 1992 37
2475 4898 40
4898 2475 40
379 4076 90
4076 379 90
295 3031 21
3031 295 21
1002 2248 27
2248 1002 27
316 5147 44
5147 316 44
474 2954 61
2954 474 61
2045 3812 48
3812 2045 48
1861 5002 74
5002 1861 74
226 1292 19
1292 226 19
1974 4057 12
4057 1974 12
334 3169 76
3169 334 76
1518 5168 63
5168 1518 63
937 4986 58
4986 937 58
1555 4014 92
4014 1555 92
4232 4751 8
4751 4232 8
1568 2241 54
2241 1568 54
3773 4200 12
4200 3773 12
1231 4406 12
4406 1231 12
1730 2046 61
2046 1730 61
569 721 45
721 569 45
2561 3390 70
3390 2561 70
3382 4958 77
4958 3382 77
1936 5122 39
5122 1936 39
633 5191 19
5191 633 19
1029 4959 51
4959 1029 51
23 4103 13
4103 23 13
581 2670 50
2670 581 50
816 4552 29
4552 816 29
2084 2448 69
2448 2084 69
892 1824 9
1824 892 9
316 1974 3
1974 316 3
2629 4219 71
4219 2629 71
3602 3961 48
3961 3602 48
3790 3970 29
3970 3790 29
4021 4509 53
4509 4021 53
2328 2422 91
2422 2328 91
1351 3114 68
3114 1351 68
1284 3163 24
3163 1284 24
2438 4506 29
4506 2438 29
598 4680 47
4680 598 47
3874 3995 58
3995 3874 58
2798 3526 29
3526 2798 29
1298 2059 90
2059 1298 90
177 1193 17
1193 177 17
1449 3373 9
3373 1449 9
1187 3264 34
3264 1187 34
2720 3401 86
3401 2720 86
4275 4481 51
4481 4275 51
474 3254 61
3254 474 61
2886 3825 40
3825 2886 40
2461 2812 44
2812 2461 44
2358 3523 38
3523 2358 38
2054 4892 87
4892 2054 87
3146 4201 92
4201 3146 92
1915 2655 49
2655 1915 49
616 1309 98
1309 616 98
1435 4435 29
4435 1435 29
2616 4854 63
4854 2616 63
1789 2632 52
2632 1789 52
2713 4451 19
4451 2713 19
2478 2927 26
2927 2478 26
48 3453 38
3453 48 38
1308 3674 55
3674 1308 55
1324 1562 47
1562 1324 47
1498 3093 68
3093 1498 68
896 4825 50
4825 896 50
2858 4112 51
4112 2858 51
3083 3137 51
3137 3083 51
1280 2563 100
2563 1280 100
1231 4027 69
4027 1231 69
1750 3133 60
3133 1750 60
281 4454 78
4454 281 78
3199 4729 11
4729 3199 11
22 2954 49
2954 22 49
1848 3731 64
3731 1848 64
1367 1981 3
1981 1367 3
4728 4943 48
4943 4728 48
191 316 42
316 191 42
1788 2500 77
2500 1788 77
4473 4491 59
4491 4473 59
445 4281 21
4281 445 21
1345 4183 55
4183 1345 55
4457 4731 43
4731 4457 43
508 1740 77
1740 508 77
1302 1474 69
1474 1302 69
3389 4777 17
4777 3389 17
237 3779 39
3779 237 39
55 3308 90
3308 55 90
1290 3754 57
3754 1290 57
3511 4541 87
4541 3511 87
1189 4644 56
4644 1189 56
186 4680 75
4680 186 75
1605 2242 18
2242 1605 18
696 4771 32
4771 696 32
4153 4331 19
4331 4153 19
231 2996 42
2996 231 42
843 2720 22
2720 843 22
2925 4274 82
4274 2925 82
2941 3631 47
3631 2941 47
9 5055 63
5055 9 63
933 3595 87
3595 933 87
484 2032 97
2032 484 97
240 2543 20
2543 240 20
394 494 61
