4158 13422
2483 3365 27
353 3486 54
1981 3925 85
2637 3161 33
2362 3004 39
5 436 16
1113 2168 8
1392 2277 10
927 1646 68
94 1339 26
2498 3251 54
405 2233 65
3203 3559 45
173 1611 99
1281 3292 24
1036 4112 69
1555 3430 64
2081 2821 17
338 590 57
235 3601 51
2394 3679 6
350 1064 87
290 3473 80
66 1824 3
1975 3330 84
374 2054 61
1550 3488 95
1959 4079 21
2906 3288 31
2206 3847 34
236 1366 87
2791 3199 53
1623 2753 63
3318 3625 32
3154 3723 14
2298 2356 39
3633 3828 48
1857 2112 20
3743 3775 57
1302 2188 7
1045 2271 51
527 2737 15
120 2200 69
383 1616 94
54 3005 8
2386 3387 94
816 1607 64
2882 3832 35
559 3511 65
1680 3763 100
416 3117 34
550 941 96
1198 3946 69
738 3637 56
1174 2679 86
19 530 48
462 1326 13
1317 1921 33
955 2095 69
681 3058 46
172 3710 51
619 1507 57
1209 2782 22
1939 3476 50
3738 3846 9
382 2188 87
1951 4001 47
1099 3782 12
2040 2258 75
3613 4079 95
1487 3903 97
983 3541 19
180 3925 54
1692 3870 91
117 1002 10
1983 4068 78
973 3827 71
2185 3154 2
1752 2180 21
1956 2762 39
971 2281 27
359 2842 92
2550 3418 5
2261 3242 54
749 1440 48
658 2246 29
2386 3613 36
462 703 22
293 2625 57
5 673 45
227 3160 6
847 1024 14
848 3213 58
1546 2723 66
1925 2599 7
139 1168 14
1901 2677 89
44 3996 45
3193 3358 18
2744 2897 62
1356 1593 66
680 3301 46
746 789 88
2635 2901 51
3624 3853 94
557 2888 12
1238 2917 16
3635 3795 49
2663 3666 24
2809 3251 95
1030 3707 98
2377 3904 4
1391 2173 11
3130 3246 61
1950 2080 59
630 2663 50
2128 2335 12
973 3686 74
1799 3066 40
1348 2783 48
3074 3297 92
1402 1693 92
1167 3389 39
387 2998 12
807 2787 45
1212 2891 68
3283 3487 1
250 3074 57
2821 3894 98
679 2777 7
2290 3935 34
2757 2842 30
1051 2780 90
1879 3086 60
2235 3896 66
3211 3267 29
1237 1498 62
1072 2729 74
2845 3306 46
456 1773 26
1209 3915 83
85 1156 36
1309 2022 2
1629 3290 78
3639 3831 85
332 2122 15
1945 2906 46
316 3292 9
1711 3933 51
1405 2680 64
1064 1266 55
1292 2484 29
2408 3010 67
3556 3729 78
117 189 89
2694 3412 67
2503 2657 11
2861 3103 91
1038 3385 72
1688 3419 100
831 1984 38
2829 3107 67
3441 3943 51
769 1407 7
1608 2565 2
1994 2386 25
4060 4068 65
1722 2723 22
1169 2867 27
5 529 97
1113 1999 35
1561 1971 47
1719 3210 8
380 605 14
658 3062 1
673 3174 70
119 1575 13
1188 1778 3
2609 2731 55
985 3578 10
1372 2265 86
486 2013 36
1376 2411 92
658 1841 44
2266 2440 75
3685 4135 79
2909 3919 51
832 2081 18
2114 2345 48
1748 1923 28
739 1266 80
2289 2424 16
239 2196 90
2476 3530 15
436 2095 80
2522 3540 11
2069 3651 55
1732 2662 95
1868 1967 96
3550 3762 53
1117 2944 24
2893 3156 84
1374 2210 13
778 847 66
1009 2291 75
2036 2417 54
1955 2361 91
3041 3407 39
1903 3214 80
595 3894 92
250 2759 2
1658 1760 67
1631 3282 4
1824 3475 68
590 1160 59
180 2839 92
2046 3104 43
366 3378 21
3198 3260 7
954 2772 47
353 1065 97
1923 4079 5
1048 2970 27
939 973 99
427 2834 64
190 4065 44
311 405 75
905 1260 24
1538 3546 9
1169 3287 67
1974 2747 42
2211 3074 48
281 818 66
468 775 32
145 2669 17
2984 3206 55
3160 3340 89
323 2207 81
184 3510 23
27 2725 11
457 4077 25
1464 3956 85
354 2999 6
600 4129 42
240 1429 82
1301 2643 11
338 444 75
495 2319 17
1593 4079 75
785 2513 5
942 3903 2
146 2453 76
1018 1099 90
510 623 50
153 3862 46
600 1051 16
3087 3603 97
827 1901 3
939 1953 59
989 3486 70
150 2123 90
2748 3642 51
1226 3925 80
161 1570 30
807 2524 74
2493 2564 20
74 1613 64
2220 2232 13
804 3946 55
1392 2952 85
2138 4073 68
1231 1566 32
680 2637 58
21 1525 25
158 273 88
823 2744 10
778 1394 65
3482 4006 93
778 1048 83
595 832 38
1063 3483 13
356 1607 4
1421 2124 8
626 1117 44
490 4108 75
1997 3762 10
1074 2149 76
392 775 76
616 1498 11
864 3322 7
1880 4137 58
1252 2629 54
1694 1857 32
775 3120 14
1103 3074 100
2130 2474 37
117 3387 55
1553 2209 45
25 268 80
323 1312 66
2276 3174 63
2098 3828 63
3691 4052 54
51 432 74
359 3911 65
472 533 42
436 4079 8
3311 3995 5
2675 3604 42
2673 4073 53
1314 3416 55
2211 2759 93
184 1018 59
106 121 92
970 1201 36
3208 3559 100
488 1832 21
1677 3708 72
472 2194 79
596 2446 7
1947 3651 73
2328 3239 80
600 2903 100
750 1952 83
191 1906 72
1570 2936 31
163 2240 82
995 2900 94
1762 3765 76
1290 2128 15
1280 3955 64
3347 3714 44
846 1939 38
342 2245 16
42 1048 67
302 1796 43
2130 3502 13
436 1553 66
3074 3418 49
1823 2647 61
2048 3841 34
1349 3098 34
311 3591 37
1438 3307 46
2660 3401 26
1078 3945 32
2749 3894 66
1759 1783 89
701 1354 98
405 1024 12
1981 2776 52
1712 2509 74
216 485 90
2723 3327 21
705 3312 8
816 3058 31
1137 3127 55
1035 1133 95
2228 4109 70
1237 3550 46
1348 2821 94
436 2032 9
739 1103 9
1596 1822 99
723 2210 32
1103 2759 45
300 427 8
190 3705 24
155 344 2
1890 3664 27
1553 1994 90
2192 3897 50
323 1353 63
569 1641 85
204 3357 42
995 2378 20
1122 3594 29
867 1643 57
853 1614 30
767 2489 39
2012 3559 24
1091 3663 41
263 3312 6
491 1676 62
846 4102 9
1282 3939 54
2138 3503 78
2254 3520 63
97 4079 99
117 1064 64
1513 3752 36
6 4079 78
931 977 19
1733 2909 25
1909 1987 7
1520 1561 6
1214 2457 52
3778 3874 25
1228 1788 13
432 2144 89
2371 2923 41
1413 2656 4
417 619 99
1195 3815 49
352 1446 43
1506 2780 95
1616 2280 5
1209 1230 38
3526 3652 39
1194 2549 96
190 2223 30
1674 1826 85
20 919 92
27 2163 57
921 2284 28
2571 2602 84
1705 3505 89
1789 1902 42
3814 3861 20
97 1553 57
613 3369 25
590 3352 23
3287 3591 93
2587 2635 41
6 1553 36
1031 2995 25
227 1190 16
169 3637 17
1002 3951 78
2497 3146 38
1513 3418 58
1578 2420 7
1134 3514 41
581 1438 6
1167 3930 36
472 3578 7
3260 3661 46
2004 3206 75
250 3653 100
600 3557 18
202 4109 64
2098 3017 76
55 3842 68
1648 4128 13
1512 1541 18
1852 3865 66
846 1401 92
65 3989 77
102 1915 66
3576 3991 52
572 1935 76
547 3289 19
2861 3686 2
942 2108 87
816 4003 96
1524 1709 46
3260 3673 50
3104 3250 23
183 190 52
514 3499 66
1132 3443 72
1070 3868 75
1489 4069 81
2861 3518 46
1452 2064 49
2887 3264 34
1804 2723 64
147 2263 77
3715 4026 56
2233 2247 71
1289 3363 79
1002 1923 2
707 757 35
2487 2696 78
369 1705 73
94 3936 75
2119 2876 30
121 1824 8
95 3809 47
407 2429 59
1051 1209 83
1245 2204 12
757 1014 54
2626 3787 34
711 1014 28
885 3312 88
671 1553 51
2443 3817 71
2701 3260 100
595 1348 10
1821 1822 74
2081 3557 29
1514 4001 100
569 1059 91
703 1007 61
3427 3626 28
2245 2297 93
2923 3398 28
782 1472 15
972 1946 63
2031 2272 34
666 1370 85
2204 3945 38
1048 2247 36
2122 2609 84
1092 4036 13
30 593 60
366 1945 60
616 3550 95
573 1946 94
302 3328 87
971 3255 85
1945 1981 21
737 2984 24
470 1419 42
913 1709 5
1541 2634 98
508 2002 31
2066 4086 57
3813 4105 37
2513 3155 87
1343 3800 82
1571 3465 55
1923 3074 20
847 3789 19
2658 3793 28
2168 3079 100
3211 3407 9
1553 2562 46
2203 3921 99
1860 2319 32
2211 3653 91
468 1959 60
228 2262 71
2293 3254 50
974 3934 21
497 3037 85
477 2254 54
117 833 37
529 3714 86
1231 1596 42
3029 4155 83
312 436 33
3327 4004 54
1160 3483 20
1553 1923 83
678 1134 45
1319 3371 45
1186 2187 94
2350 2711 86
900 1195 64
881 2883 71
2048 2723 28
486 1474 73
103 194 40
598 2081 64
196 548 41
2248 2999 20
547 1937 35
3613 3951 19
1683 3495 37
15 1945 79
3168 3925 82
1246 3522 49
2138 3669 100
1077 3970 26
3743 3959 85
2209 2977 37
1082 2605 76
1138 1546 9
426 2780 15
510 4111 46
545 1937 73
2697 3073 97
847 3123 97
1194 2278 89
807 1643 97
1823 1833 23
514 1367 22
1701 4080 40
895 1938 40
1 3095 95
156 846 67
1708 1799 80
1949 2276 60
504 726 15
1783 3283 33
1103 3653 43
350 2984 27
1125 2188 20
1320 3637 98
1923 2759 65
2963 3513 23
461 646 22
1744 3728 89
1667 1967 65
1429 3955 83
184 380 13
449 3955 3
3149 3887 47
366 1226 37
1226 2776 47
1821 2379 43
25 1033 85
1397 2561 93
1730 2075 54
986 3708 51
778 2233 28
478 764 55
1553 3594 90
1981 2867 99
847 2357 75
1810 2532 3
67 626 68
1815 2754 32
409 2771 35
2794 2868 19
645 2556 96
152 975 36
1910 2637 88
1535 3027 93
472 2250 31
420 543 100
1703 3138 88
1166 2061 32
1474 1873 84
1051 3897 79
1559 3027 37
605 2884 32
1283 2285 67
2831 3154 28
3048 4020 77
201 2780 40
273 2535 7
1045 1107 63
2929 3630 58
1114 3542 97
727 3407 5
1099 3875 93
2476 3571 12
3312 3491 68
1192 2867 40
1318 3305 92
317 3189 89
250 2211 86
1064 2405 18
726 815 10
596 3134 3
1106 2342 49
79 2317 87
518 1041 4
906 3805 20
2321 3925 25
1285 2212 88
172 2178 7
1041 3659 23
575 2638 20
2129 3043 79
750 1110 69
1981 3287 39
130 2012 83
1217 2838 22
454 1524 31
15 1226 56
1588 2796 9
67 289 39
1435 1468 90
3698 3956 39
741 3931 47
2339 3511 45
974 3172 67
1524 1540 73
3165 3482 58
2518 3400 7
939 1491 5
2004 2250 23
223 1164 50
6 3074 93
817 1317 65
83 2129 15
409 2284 56
2176 2362 59
1184 1433 14
356 4003 36
1949 2039 31
2429 3925 73
1189 1553 9
1204 1395 88
1078 3728 43
445 1499 27
2486 4133 76
701 4153 81
1461 2232 84
2295 3339 57
1653 3748 8
239 2369 31
802 840 91
545 547 43
816 1453 46
873 2648 28
3088 3293 58
3048 3264 25
1390 3260 59
630 2370 69
1587 3193 27
1441 2885 65
1432 2356 93
1453 2576 84
121 2701 17
2033 2980 32
796 3659 28
738 2944 75
1553 3155 27
1553 2753 93
2266 3611 82
1566 2639 58
1923 3951 29
103 3769 15
2776 2970 95
1986 2640 95
1705 2450 54
497 2432 100
2412 3170 11
1346 1628 51
2675 3021 31
227 1903 37
1274 2015 98
2251 2301 47
1318 3155 42
2536 3211 52
161 1905 25
1676 3546 87
877 3874 94
2213 3603 3
529 3347 47
672 1556 33
1644 3185 58
418 1317 96
1984 3877 62
145 736 56
486 596 47
2343 3883 93
541 836 32
3206 3714 73
1296 3921 82
6 2759 38
799 3728 94
2516 3387 24
1389 3584 36
2161 2898 6
2188 2743 8
383 1024 30
1472 3611 68
2060 3264 97
1180 2356 81
1392 3517 90
405 3789 17
37 3559 99
806 1449 68
222 3250 81
3081 3591 7
196 2516 97
712 3774 79
308 3770 87
367 2611 13
1030 2399 62
221 2625 25
1385 1829 77
716 2688 41
1039 4032 2
757 2369 89
3074 4112 47
999 1372 42
2573 3729 5
1169 2429 81
7 432 10
2192 2782 95
914 1231 10
396 1699 8
1394 3789 76
2291 2780 30
737 2276 88
112 1173 62
2287 4105 31
436 3951 32
474 1409 96
2977 3315 91
1662 2576 63
487 1433 7
824 2109 46
1924 2522 67
518 595 22
1485 2776 76
1307 1913 87
2369 2741 85
715 1546 96
46 1628 51
3035 4102 68
3327 3874 44
994 1193 44
612 828 97
227 3241 83
428 2453 18
2017 2066 98
3660 3782 3
109 1027 87
13 1399 35
674 763 14
458 1966 69
236 1134 43
2567 2625 51
96 726 67
3179 4043 29
1420 2245 34
2245 3719 67
1447 3936 18
1359 2528 54
1883 3739 85
405 3123 95
1623 2472 86
1348 3557 6
1433 3183 83
2128 3670 7
1233 1524 80
2303 3778 68
1639 3017 47
436 1923 56
2238 2422 1
889 1091 55
2399 3126 60
2410 2741 56
1122 3307 50
2209 2257 97
3406 3506 37
1394 3123 54
366 2970 85
1400 1722 23
1967 3397 75
1435 1436 46
1002 3297 60
1281 2454 78
163 2473 43
2905 4012 8
405 2357 73
2971 3817 39
674 1593 24
2856 3087 64
194 3264 51
221 2036 12
2039 2154 76
661 2721 97
673 3714 50
1164 2367 72
3284 3925 78
2192 3915 56
793 1299 15
350 2276 91
166 523 86
346 2626 17
97 3951 23
3036 3469 38
1482 2039 54
2101 3574 38
1097 1932 100
1141 1464 8
1349 2083 79
6 3951 2
1708 2328 73
1937 3790 26
1607 4020 6
741 1660 40
196 283 36
1506 3897 84
1587 3998 12
3529 4005 33
595 1009 47
705 1641 1
569 2709 41
1677 2319 59
1331 2356 62
1660 2332 53
2852 3881 38
3660 3875 84
426 1209 8
605 734 82
2886 3386 77
1407 3499 49
88 743 8
3132 3236 53
1763 1768 58
2815 3599 97
3190 3880 99
1041 2749 53
151 3387 9
1889 2028 84
1084 2515 8
106 1128 11
671 2683 61
854 2877 32
515 1165 19
311 1945 55
1198 3777 96
1821 4062 54
15 2970 4
102 2411 98
1318 3648 23
97 1923 47
3358 3360 67
1095 3522 68
250 4011 86
1226 3287 34
3488 3555 12
177 1847 35
1732 3664 29
763 1974 60
995 3593 75
1643 1660 2
2095 2977 3
1480 3503 80
648 3302 71
102 2430 21
407 1559 69
2443 2901 99
767 2575 1
2089 2748 24
590 2013 60
823 2196 94
190 3446 21
3638 4120 67
2233 2280 32
580 3091 76
3206 3347 34
2063 2721 59
2794 3856 15
1117 2846 58
1783 1942 36
796 2749 58
1292 1974 59
1729 2135 43
117 2984 4
621 3914 38
190 1577 48
106 1946 17
663 3760 22
671 2562 4
1616 3168 1
1392 2341 98
1597 1813 77
2301 2446 62
812 3855 56
24 2603 44
54 3239 86
245 1268 100
2332 2601 58
3274 3763 14
66 3347 94
3482 4014 29
1595 2052 78
3927 4042 100
250 3418 5
2366 3743 26
1274 3120 83
1048 2280 97
97 250 6
996 2896 57
605 2961 41
1282 2268 47
6 250 85
635 2054 52
415 2589 27
2091 2291 17
3653 4079 35
1580 3238 75
1002 2004 79
1230 1506 81
1394 2320 3
2247 2320 46
2276 3714 43
1180 3330 39
1768 3506 59
454 1709 76
788 3741 74
3725 3828 100
338 2013 48
1997 3318 62
1781 3257 29
988 1956 29
405 1192 68
316 2454 63
1474 2446 25
920 3808 5
1759 2854 96
2006 4003 86
1116 2709 98
3065 3270 54
407 778 92
1245 3597 93
939 3587 37
157 3916 88
743 2638 28
1759 4079 21
1419 3206 40
708 1792 61
796 832 69
341 1329 13
2043 2151 49
2211 4011 77
621 943 31
1026 1045 20
885 1641 81
311 1226 32
2691 3437 99
2429 2776 40
1004 3119 96
264 1274 91
2263 3996 34
1923 2211 49
626 3603 6
3347 3727 65
954 3955 58
190 2203 90
2004 3714 11
302 3592 75
2284 3631 80
2247 2560 26
2447 3826 48
1878 3325 92
354 1722 97
1203 3599 25
1014 1030 93
705 1777 13
480 557 98
437 454 14
1051 2782 24
225 3357 93
1078 3634 45
974 1888 39
2998 3126 29
2242 2250 1
1923 2602 96
91 2143 1
470 1783 30
3191 3741 67
922 1083 42
35 157 3
1376 1798 71
3388 3740 57
40 1435 84
134 3920 43
51 2144 78
426 3897 4
453 1902 26
439 2493 39
1115 3886 76
2170 3924 27
816 2919 68
739 3174 16
767 1550 76
2441 2627 79
2906 3559 38
3250 3698 65
2280 3591 76
203 638 88
3100 3594 47
556 707 4
1065 3934 42
595 598 60
673 3347 11
905 1863 75
1799 3313 39
1553 2004 60
1485 2867 23
1103 4011 29
89 1435 3
1026 1107 74
1134 2339 66
1543 3064 70
1269 1288 84
1002 1759 14
256 3500 85
150 3556 51
228 2941 14
2381 3438 6
2345 2538 90
3459 4003 29
566 1245 60
1336 2033 26
726 2979 98
1520 3955 4
1236 1546 47
1241 2346 2
1546 3048 91
1999 3894 16
201 1999 63
2822 4034 9
168 995 72
1708 3467 36
1677 2186 98
1767 3406 28
2616 3118 51
1640 1761 26
2074 2707 62
2174 3661 80
5 2984 32
2572 2977 90
323 1756 14
1433 2298 38
3415 3764 2
1203 1901 59
2129 3044 96
1981 3288 56
3673 3903 63
366 2247 94
1431 2186 72
1064 3206 35
1596 2515 80
201 3897 29
689 1109 61
36 3685 10
147 666 28
533 1746 54
121 2909 53
58 593 28
547 3313 27
2261 2262 94
895 3306 96
2341 2452 4
2411 3023 81
866 3697 44
1230 2192 43
885 1059 87
2744 3916 85
784 3264 41
395 3629 87
94 3770 53
2117 3384 4
1145 1480 4
1001 3339 43
1059 3491 25
2074 2341 40
880 2002 63
531 3693 91
88 1257 46
2968 3911 44
1343 3930 92
2365 3074 22
3325 3479 67
856 2502 19
1682 3961 28
1923 3297 11
3661 3685 85
25 2220 64
1107 3012 70
1838 2328 3
497 1806 58
2193 3131 59
1409 2351 95
1180 3502 63
1211 3851 57
2147 4011 93
1319 2977 47
51 2056 82
832 1999 24
2278 3173 8
1555 2156 6
1134 1950 53
2991 3298 36
1614 2502 17
824 3962 47
65 4020 4
1553 1759 95
2996 3106 27
1677 1755 71
776 3327 64
444 3971 20
1722 3048 47
2520 3437 98
2858 3091 94
2864 3056 85
1770 2020 59
2759 3174 36
1509 3186 90
2560 3789 22
3193 3514 70
636 2623 56
311 1485 35
2276 3347 4
540 1613 10
2021 2984 28
971 1211 37
94 912 67
15 2247 13
341 972 44
1376 1748 21
97 2211 43
2998 3917 76
1190 3195 54
1796 3222 99
1089 3043 39
6 2211 22
1546 2183 86
570 3231 46
157 2998 82
1915 2878 40
891 1677 79
513 1792 16
2523 3914 100
1187 3625 71
1132 2565 46
1064 2701 50
94 1918 69
2360 3956 61
2525 3546 6
94 1258 49
906 1167 74
1266 3283 6
2247 2906 8
925 3048 40
3054 3625 48
2571 2953 51
542 2337 80
2138 2529 20
2103 3548 58
2918 3347 6
1981 2429 53
1492 3347 100
1400 3400 49
1167 3195 41
827 829 79
681 3458 46
1768 2770 47
556 1014 23
571 1792 14
1721 3801 17
543 3877 91
2372 2701 98
3714 4011 70
2004 3347 72
1356 2977 94
738 1117 16
436 3297 14
1317 1477 85
65 3264 52
2436 2732 9
3168 3287 36
839 841 55
1451 2303 81
3211 3657 59
374 2015 98
264 2910 3
3027 3168 42
1748 2367 76
264 933 94
1219 4122 12
1331 2474 68
2719 3401 55
2887 3538 92
2867 3789 39
109 1353 29
117 2276 68
1059 1997 27
1084 2834 31
2191 3418 76
572 1873 22
106 2691 82
1194 2489 76
131 379 53
2516 3260 65
752 1881 38
2653 2723 83
2394 2519 86
1419 2250 88
3330 3995 94
866 3254 13
1594 2547 62
1436 3111 52
1468 3127 16
656 3616 57
690 863 10
2550 2947 98
1439 2166 80
1135 3319 57
1665 1881 41
3338 4139 90
444 1935 8
2250 4079 42
2173 3012 16
423 3289 75
652 2027 20
133 2680 32
2759 3206 80
795 3115 49
2291 3897 19
105 1533 65
2536 3269 38
925 1600 24
2782 2783 2
3487 3714 84
1986 2778 41
1067 3601 43
3326 3770 45
2126 3583 66
106 727 94
189 3347 7
1042 2419 74
2429 2867 87
767 2189 39
975 2502 8
1746 2095 90
1760 2012 13
1024 3591 40
1940 3472 13
2284 2746 35
3964 4105 18
283 2604 90
630 3666 1
2301 3134 58
102 3690 41
3126 3916 27
1506 2782 29
2867 3123 17
1759 3074 36
686 2887 94
1752 3391 8
239 757 27
1387 2709 99
1661 2430 50
2955 3359 57
227 2035 81
1354 3008 59
1524 4118 99
590 1474 97
1451 3120 70
97 3297 5
807 3812 70
411 911 77
6 3297 84
2048 3748 53
2140 3091 36
941 1903 71
1169 1394 86
707 3126 8
1524 2913 14
317 3703 27
3041 3415 75
569 3054 6
2366 3494 93
705 3603 55
1606 4137 64
985 3843 15
693 2796 64
157 2744 64
2744 2998 79
40 2634 67
641 928 96
683 1768 78
2832 3441 38
340 983 100
2013 2995 67
2741 3916 92
405 3378 30
1474 3134 21
2556 4072 9
31 1554 28
1212 3992 85
383 405 7
884 1625 78
4044 4045 78
2429 3287 27
598 2168 43
1160 2251 76
89 2634 86
3111 3941 87
618 1268 63
783 840 2
1688 3203 28
1923 3418 68
411 3467 29
1044 3314 51
2290 2410 9
3045 3108 80
3023 3607 81
436 2004 33
446 2130 85
2104 3893 54
847 1945 71
1208 1653 98
778 3789 80
1064 2250 83
816 4020 85
1225 3252 8
1657 3588 12
681 2129 53
1140 2074 47
1226 3288 51
988 2762 31
1709 2708 64
340 3921 46
825 3071 31
1759 2759 81
1167 4146 8
1278 1608 3
432 2112 45
3498 3937 16
446 1180 35
568 3698 23
172 2993 62
2369 3916 60
423 1937 91
2074 3660 63
399 3154 36
2944 3637 42
1051 1230 40
1391 3257 39
823 3707 81
1208 2452 81
21 2323 91
1535 1559 37
1783 3174 80
1045 3933 5
2138 2162 81
1260 1958 95
1008 2852 81
395 914 32
1708 3010 67
5 2276 96
1693 2816 4
1617 2493 57
1230 2783 90
264 3606 35
766 2126 37
1209 3894 26
1863 3113 23
979 3128 74
261 2842 54
1571 2516 22
42 3037 80
1614 3120 23
1897 1952 40
3581 3770 50
398 2866 9
215 2238 60
1011 3537 19
40 3941 86
169 2213 9
434 3104 71
3557 3897 65
2728 3154 35
163 1630 12
2056 3494 83
547 2203 57
1059 3054 96
778 3123 58
2028 2127 76
1376 2367 44
2220 2886 31
2049 2050 18
616 1059 48
3362 3652 55
1011 3878 16
250 3387 78
1099 2711 5
816 3264 33
2734 4117 92
102 740 91
89 3941 5
387 2369 19
971 2522 24
3283 3653 23
589 791 55
1570 1905 4
1563 4083 13
1148 1597 86
1315 3742 28
2290 2897 88
2015 3956 66
2657 4133 77
548 2287 16
424 2291 40
3470 3522 93
2706 3943 66
2750 3473 40
2446 3134 53
2693 3400 32
1048 1535 32
1994 3174 21
673 2984 40
0 18 55
1472 3979 24
2627 3090 16
117 312 80
2039 2276 50
807 830 76
1011 3250 40
1591 2764 58
328 657 86
2043 2152 66
707 3917 55
847 1226 48
2398 3126 29
632 1501 58
426 2782 49
65 3120 4
250 3613 20
101 1260 100
922 2022 5
2321 2560 20
2753 4079 35
3653 3951 59
625 775 99
971 2388 46
587 3860 66
1576 3435 100
2075 3733 35
1002 3487 90
190 2414 77
1014 3935 78
1686 2150 65
65 1078 90
669 2769 61
1742 2181 28
210 2351 26
3174 3206 45
1200 1606 51
590 596 71
1447 3770 96
600 2780 9
1995 2114 32
153 1555 27
2903 4129 35
472 1356 33
1759 3951 45
2233 3168 28
423 547 61
987 1900 46
340 1940 69
2844 3559 16
514 3155 18
1347 4087 85
1132 3064 29
2782 2821 48
896 2555 60
1941 2451 87
1192 2018 7
3559 3803 29
97 3418 62
236 3904 33
3749 3932 12
486 1063 86
589 2009 61
598 1999 70
6 3418 41
824 1531 20
2196 2998 91
2138 4046 9
454 633 84
2211 3387 69
758 1257 16
1011 1562 44
825 3209 77
1095 1246 76
282 1613 12
1361 3578 66
1816 3742 59
60 1784 37
483 557 91
114 2238 29
526 1099 38
1048 3168 93
1572 1597 30
1958 2062 1
155 3325 79
338 596 59
111 3058 76
663 4039 65
1791 3313 91
772 3919 4
3541 3902 54
2562 3968 27
459 2199 61
150 3729 92
2518 3415 62
956 2626 27
2783 3897 71
844 2417 2
426 3915 10
2254 3091 70
595 1506 96
3714 3964 71
1779 2948 14
240 3527 48
962 1173 12
1933 3157 41
2211 3613 11
2457 2914 54
1257 2061 53
444 486 75
773 2831 39
1999 2291 65
2476 3788 1
1553 3487 71
1762 1768 27
1599 3555 53
2492 4053 2
59 3513 99
1266 1942 9
1485 3288 80
1103 3387 21
3497 3559 59
19 339 1
1320 2213 90
1241 3704 88
1327 2992 50
2837 2996 28
2626 4157 24
737 3206 98
1180 1433 90
899 1381 95
914 1183 94
1236 4020 5
257 1883 27
1117 1320 16
2128 3735 12
983 1940 2
2448 4054 55
462 1011 58
403 1045 7
2475 4053 75
366 1169 68
2560 2906 11
356 4020 25
262 1674 29
3302 3569 84
1328 2220 57
1384 3486 15
2020 3939 32
366 2280 55
169 1117 77
2513 3151 19
1419 3714 76
1173 1272 36
665 2493 45
2188 3674 35
764 3516 5
88 274 35
227 806 88
1260 2829 2
1824 3171 100
3510 4121 16
572 2446 63
82 2132 35
1176 3742 19
258 807 66
1064 2909 86
2139 3424 66
603 723 33
1103 3613 63
3529 3808 84
3407 4074 24
1230 2821 36
3192 4111 88
3074 3283 54
1594 2467 2
2547 2809 59
1488 1767 16
1155 2108 90
1997 3312 60
311 3027 49
1513 2989 65
1086 3832 59
2405 3271 11
1464 2628 9
351 3656 82
1460 3584 37
1041 2081 97
1944 3613 34
403 1107 61
441 1505 5
1169 2233 49
2626 3328 31
2741 2744 68
2168 4129 50
432 3777 50
2314 3238 29
2886 3449 48
3087 3625 71
1361 1608 76
336 2051 32
3129 3626 90
39 2794 56
2254 3709 76
109 2825 53
668 1766 79
1483 1897 71
1209 1348 44
2223 3084 90
380 3875 4
15 1169 87
3809 4138 74
1250 1923 90
350 3206 1
15 2280 74
472 3727 40
753 3315 47
147 546 88
2661 2760 60
3260 3400 9
560 756 61
1485 2429 77
1546 3989 88
3168 3288 53
1210 1923 50
2291 2782 64
3651 3985 75
3930 4018 85
2317 2708 12
1930 2547 78
1935 2446 16
2386 3174 73
707 711 53
1034 3151 70
2645 2890 74
2369 2744 36
942 1155 86
1174 1784 71
2475 2501 91
3959 4003 29
2077 2582 30
317 3136 88
1689 2503 59
775 2125 99
2251 3352 14
595 2192 58
1776 3183 16
34 289 16
470 4079 62
1064 3714 71
632 3244 89
97 674 14
3387 4108 82
1555 2627 13
317 606 78
391 3496 2
73 2521 69
31 1979 53
1265 3698 30
2085 3732 28
1233 1667 11
146 4037 4
458 2455 82
723 1971 69
2094 2810 33
3058 3745 12
43 289 95
1311 2328 66
587 782 40
3853 4065 97
717 2886 38
1288 2763 48
40 1295 4
3794 3896 95
939 2199 41
1868 1951 24
2780 3659 32
723 1374 20
775 1546 56
1026 1251 22
2402 3788 7
1616 3081 22
2560 3378 35
187 3506 48
3002 3945 76
739 3714 96
941 3881 97
106 2048 51
859 3250 28
2201 3728 56
348 1901 54
1383 1853 23
450 1469 72
2819 3490 68
706 2320 75
573 2336 24
2250 3951 66
1722 3989 44
914 3529 76
89 1295 23
1133 1950 22
767 3488 22
3564 3876 25
1702 2164 99
799 3327 77
620 3041 66
868 3877 66
102 1798 77
3203 3419 65
2291 3915 25
1764 1983 44
227 3287 65
778 2906 69
3418 4152 91
825 3030 34
604 3492 37
2337 3355 31
1528 1655 52
1242 2646 33
2386 3206 17
2020 3728 45
1494 2890 93
250 2386 61
1003 2544 90
3037 3622 70
350 737 28
2429 3288 44
837 2645 61
201 1041 77
2196 2741 22
1 611 67
1419 3347 37
706 2560 55
1194 2575 38
374 635 38
1873 1935 7
2906 3123 26
2605 3127 63
1143 4135 77
1011 1268 46
2867 3378 52
426 1230 65
1759 2211 65
428 776 9
1764 1985 78
547 2756 58
1464 2220 73
1498 1777 96
2182 2278 17
2128 3072 41
1318 3151 74
146 3300 75
807 1292 30
2675 3222 48
1288 2619 100
2081 2168 16
737 2250 46
999 2265 23
3903 4012 46
569 1603 39
1292 3252 85
559 1134 56
3043 3248 98
1237 3491 43
2318 2477 16
432 3530 51
673 2039 75
1661 2965 45
2189 2278 34
1923 2953 63
2574 3874 1
1160 2301 26
1495 3945 59
238 2144 75
832 1041 38
877 3359 39
