4158 26844
2731 3609 63
3609 2731 63
1808 1862 51
1862 1808 51
101 2588 76
2588 101 76
645 4037 73
4037 645 73
534 971 10
971 534 10
1861 2520 80
2520 1861 80
1722 2125 56
2125 1722 56
2346 2969 48
2969 2346 48
1006 3503 86
3503 1006 86
3768 3862 11
3862 3768 11
453 3700 92
3700 453 92
600 2291 96
2291 600 96
2936 3264 53
3264 2936 53
3780 3926 71
3926 3780 71
2386 4079 58
4079 2386 58
477 3520 76
3520 477 76
323 1305 47
1305 323 47
141 228 96
228 141 96
905 3733 65
3733 905 65
2168 3915 12
3915 2168 12
1553 2386 54
2386 1553 54
1910 2356 11
2356 1910 11
2596 3230 35
3230 2596 35
244 2153 14
2153 244 14
65 2248 80
2248 65 80
2307 3473 7
3473 2307 7
1113 2749 85
2749 1113 85
1260 2827 68
2827 1260 68
236 4138 11
4138 236 11
4133 4141 69
4141 4133 69
3358 3369 20
3369 3358 20
2438 2901 44
2901 2438 44
971 2673 91
2673 971 91
2232 2957 10
2957 2232 10
2045 4037 73
4037 2045 73
830 3464 67
3464 830 67
2164 3458 19
3458 2164 19
3989 4020 48
4020 3989 48
1759 3174 36
3174 1759 36
46 2541 72
2541 46 72
1419 2211 25
2211 1419 25
444 2305 98
2305 444 98
970 3914 57
3914 970 57
436 1064 53
1064 436 53
925 2125 49
2125 925 49
382 2067 30
2067 382 30
1099 3660 38
3660 1099 38
1208 1392 61
1392 1208 61
366 847 94
847 366 94
470 1103 70
1103 470 70
3224 3715 48
3715 3224 48
424 518 99
518 424 99
1841 3867 59
3867 1841 59
1882 1923 82
1923 1882 82
2081 2291 7
2291 2081 7
673 3487 91
3487 673 91
1537 2253 97
2253 1537 97
1287 3554 64
3554 1287 64
3839 3888 54
3888 3839 54
2562 3748 87
3748 2562 87
1215 2128 90
2128 1215 90
141 1446 2
1446 141 2
2906 3168 91
3168 2906 91
153 259 95
259 153 95
1783 1994 20
1994 1783 20
34 2213 24
2213 34 24
1930 2918 85
2918 1930 85
2091 2192 34
2192 2091 34
3271 3594 48
3594 3271 48
496 1881 2
1881 496 2
2109 3962 82
3962 2109 82
528 1414 55
1414 528 55
1184 2637 82
2637 1184 82
2775 3257 43
3257 2775 43
2138 3657 96
3657 2138 96
742 2699 34
2699 742 34
572 3483 92
3483 572 92
288 1874 35
1874 288 35
1907 3685 11
3685 1907 11
925 1546 6
1546 925 6
1024 2776 85
2776 1024 85
2305 2446 86
2446 2305 86
3075 3794 72
3794 3075 72
122 2489 44
2489 122 44
3559 4073 19
4073 3559 19
1791 2814 8
2814 1791 8
3271 3305 35
3305 3271 35
1054 2612 27
2612 1054 27
1760 2094 7
2094 1760 7
472 1944 29
1944 472 29
43 2213 3
2213 43 3
65 1844 12
1844 65 12
2119 2794 36
2794 2119 36
1407 1531 93
1531 1407 93
2160 2881 86
2881 2160 86
263 1698 68
1698 263 68
1226 2970 45
2970 1226 45
1806 4117 24
4117 1806 24
2516 3207 64
3207 2516 64
1798 2802 21
2802 1798 21
2265 2986 26
2986 2265 26
3120 3778 95
3778 3120 95
1207 3673 7
3673 1207 7
737 3074 54
3074 737 54
514 1407 2
1407 514 2
1438 3482 21
3482 1438 21
1445 2433 5
2433 1445 5
1528 1601 34
1601 1528 34
1323 1409 15
1409 1323 15
2488 3311 64
3311 2488 64
924 1077 2
1077 924 2
3047 4086 68
4086 3047 68
1405 3484 32
3484 1405 32
1981 2247 59
2247 1981 59
3318 3762 61
3762 3318 61
366 1394 93
1394 366 93
2654 4052 7
4052 2654 7
612 2481 98
2481 612 98
1023 3190 92
3190 1023 92
2393 3685 77
3685 2393 77
2280 2867 68
2867 2280 68
1689 2502 42
2502 1689 42
15 847 13
847 15 13
1284 4006 55
4006 1284 55
2468 2755 92
2755 2468 92
2356 3326 27
3326 2356 27
2780 2903 80
2903 2780 80
1393 2310 2
2310 1393 2
1284 3962 7
3962 1284 7
1317 3247 75
3247 1317 75
3159 3740 58
3740 3159 58
293 2466 54
2466 293 54
686 857 84
857 686 84
1064 2201 50
2201 1064 50
799 2909 71
2909 799 71
2639 3266 80
3266 2639 80
457 801 33
801 457 33
344 3479 56
3479 344 56
607 2511 53
2511 607 53
103 3874 100
3874 103 100
2130 2993 60
2993 2130 60
1515 2473 55
2473 1515 55
1923 4030 72
4030 1923 72
2180 2408 65
2408 2180 65
2653 3661 29
3661 2653 29
568 3043 88
3043 568 88
769 3499 71
3499 769 71
3203 3208 78
3208 3203 78
3162 4033 32
4033 3162 32
1064 2211 20
2211 1064 20
1191 3832 14
3832 1191 14
1030 3935 74
3935 1030 74
273 3476 4
3476 273 4
250 3680 59
3680 250 59
932 3574 99
3574 932 99
556 2290 15
2290 556 15
458 1543 78
1543 458 78
1419 3297 87
3297 1419 87
3634 3728 79
3728 3634 79
1616 1682 39
1682 1616 39
1836 3818 71
3818 1836 71
259 922 52
922 259 52
137 2098 62
2098 137 62
1826 3013 76
3013 1826 76
3807 3958 52
3958 3807 52
18 2407 26
2407 18 26
1266 3206 97
3206 1266 97
1084 2713 74
2713 1084 74
2276 3487 84
3487 2276 84
673 1482 6
1482 673 6
2280 3287 8
3287 2280 8
737 2759 99
2759 737 99
532 3573 82
3573 532 82
3318 3603 58
3603 3318 58
2299 3736 30
3736 2299 30
239 2741 55
2741 239 55
3578 3743 98
3743 3578 98
2637 3711 83
3711 2637 83
569 3087 67
3087 569 67
807 2479 9
2479 807 9
15 1394 12
1394 15 12
1550 2489 12
2489 1550 12
15 1048 30
1048 15 30
739 2211 45
2211 739 45
1601 2447 79
2447 1601 79
350 3074 57
3074 350 57
1528 2447 16
2447 1528 16
1343 1786 44
1786 1343 44
487 2637 75
2637 487 75
2 742 25
742 2 25
1616 2320 85
2320 1616 85
2498 3580 47
3580 2498 47
2049 3260 88
3260 2049 88
3613 3760 72
3760 3613 72
332 2902 75
2902 332 75
3419 3777 47
3777 3419 47
2452 2952 45
2952 2452 45
930 3599 62
3599 930 62
3418 4011 94
4011 3418 94
710 3990 89
3990 710 89
1209 2081 5
2081 1209 5
2701 3728 56
3728 2701 56
1492 3487 80
3487 1492 80
1128 3400 17
3400 1128 17
665 673 5
673 665 5
184 3875 28
3875 184 28
1132 3154 59
3154 1132 59
788 3143 8
3143 788 8
646 2367 14
2367 646 14
1836 3479 8
3479 1836 8
1882 2753 92
2753 1882 92
1341 1489 33
1489 1341 33
1966 3930 5
3930 1966 5
220 3154 87
3154 220 87
462 3239 34
3239 462 34
1198 3776 79
3776 1198 79
436 2861 2
2861 436 2
472 3613 2
3613 472 2
115 3121 71
3121 115 71
1176 1909 58
1909 1176 58
383 2776 14
2776 383 14
1002 2984 39
2984 1002 39
1653 2277 1
2277 1653 1
567 2343 57
2343 567 57
617 1930 86
1930 617 86
2350 3922 73
3922 2350 73
1180 2178 55
2178 1180 55
312 3487 100
3487 312 100
2213 2837 81
2837 2213 81
1783 1923 13
1923 1783 13
775 776 66
776 775 66
3763 3803 53
3803 3763 53
1233 2059 75
2059 1233 75
418 635 2
635 418 2
26 3579 98
3579 26 98
2737 3447 95
3447 2737 95
1053 1359 95
1359 1053 95
34 1117 92
1117 34 92
9 774 86
774 9 86
2313 2440 32
2440 2313 32
1224 4021 50
4021 1224 50
256 4037 14
4037 256 14
1063 1935 97
1935 1063 97
547 3340 86
3340 547 86
477 973 77
973 477 77
1974 2128 19
2128 1974 19
594 1446 45
1446 594 45
350 2759 2
2759 350 2
412 671 28
671 412 28
631 1653 11
1653 631 11
3614 3826 25
3826 3614 25
796 2780 85
2780 796 85
749 1898 34
1898 749 34
1468 2634 35
2634 1468 35
1474 2251 10
2251 1474 10
903 2613 63
2613 903 63
757 2741 13
2741 757 13
769 1367 27
1367 769 27
2196 2399 8
2399 2196 8
1064 3297 82
3297 1064 82
106 1656 87
1656 106 87
547 3160 26
3160 547 26
1145 1813 65
1813 1145 65
1994 3951 30
3951 1994 30
782 2266 13
2266 782 13
2120 3192 33
3192 2120 33
2798 4140 67
4140 2798 67
2079 3177 7
3177 2079 7
919 1442 52
1442 919 52
43 1117 71
1117 43 71
3293 3833 93
3833 3293 93
3797 3832 100
3832 3797 100
2582 3278 17
3278 2582 17
660 4140 89
4140 660 89
1818 3651 74
3651 1818 74
762 3720 11
3720 762 11
2250 3743 30
3743 2250 30
2798 3330 97
3330 2798 97
249 3395 83
3395 249 83
34 2767 42
2767 34 42
3434 4035 98
4035 3434 98
984 3339 16
3339 984 16
619 1231 65
1231 619 65
1572 1655 16
1655 1572 16
1485 2970 74
2970 1485 74
1608 2943 28
2943 1608 28
1038 1258 13
1258 1038 13
785 3151 51
3151 785 51
739 3297 7
3297 739 7
535 2673 75
2673 535 75
1722 3400 31
3400 1722 31
2017 3668 32
3668 2017 32
470 1942 33
1942 470 33
909 2235 23
2235 909 23
1177 2263 7
2263 1177 7
565 1234 42
1234 565 42
3174 3653 44
3653 3174 44
536 1180 25
1180 536 25
2128 3439 80
3439 2128 80
43 2767 21
2767 43 21
2119 2237 67
2237 2119 67
432 4107 60
4107 432 60
1479 3570 88
3570 1479 88
2658 3096 79
3096 2658 79
1620 1881 46
1881 1620 46
500 1408 85
1408 500 85
2156 3494 83
3494 2156 83
1863 2565 7
2565 1863 7
2338 2990 57
2990 2338 57
1129 3058 34
3058 1129 34
3081 3288 56
3288 3081 56
604 2133 34
2133 604 34
458 3253 48
3253 458 48
1792 3861 38
3861 1792 38
1987 2948 62
2948 1987 62
1679 2734 76
2734 1679 76
409 2094 26
2094 409 26
486 2305 100
2305 486 100
698 4007 6
4007 698 6
228 541 14
541 228 14
2749 4129 61
4129 2749 61
2867 3081 3
3081 2867 3
1103 1419 65
1419 1103 65
3957 4085 61
4085 3957 61
1462 2628 47
2628 1462 47
144 1168 69
1168 144 69
266 1802 29
1802 266 29
2117 4135 71
4135 2117 71
189 2953 9
2953 189 9
3646 3959 78
3959 3646 78
589 3221 65
3221 589 65
2128 2753 18
2753 2128 18
3362 3884 99
3884 3362 99
1092 3642 15
3642 1092 15
3271 3648 66
3648 3271 66
302 3936 23
3936 302 23
1902 4019 34
4019 1902 34
426 600 55
600 426 55
479 1086 60
1086 479 60
2731 3383 21
3383 2731 21
3387 3813 67
3813 3387 67
21 2089 13
2089 21 13
3075 3330 84
3330 3075 84
1419 3418 44
3418 1419 44
922 1879 74
1879 922 74
1226 2247 54
2247 1226 54
1773 4033 73
4033 1773 73
839 3767 97
3767 839 97
424 1113 14
1113 424 14
619 2545 3
2545 619 3
387 2410 16
2410 387 16
1923 3733 23
3733 1923 23
792 986 63
986 792 63
1824 3293 74
3293 1824 74
189 1746 90
1746 189 90
323 2043 93
2043 323 93
1137 1512 100
1512 1137 100
430 3939 42
3939 430 42
1921 2829 93
2829 1921 93
2192 3557 70
3557 2192 70
599 791 65
791 599 65
2025 2047 23
2047 2025 23
1498 2198 53
2198 1498 53
3231 3352 94
3352 3231 94
2178 3710 37
3710 2178 37
1954 3538 69
3538 1954 69
1531 4006 12
4006 1531 12
1777 3491 83
3491 1777 83
2415 3969 87
3969 2415 87
973 2011 99
2011 973 99
775 3273 15
3273 775 15
748 3017 26
3017 748 26
2001 2220 20
2220 2001 20
2320 3284 97
3284 2320 97
339 2063 29
2063 339 29
885 2856 36
2856 885 36
1348 2291 84
2291 1348 84
2457 3448 32
3448 2457 32
432 770 31
770 432 31
737 3653 97
3653 737 97
2855 3119 77
3119 2855 77
570 1873 60
1873 570 60
1243 3455 17
3455 1243 17
424 2091 40
2091 424 40
659 3893 59
3893 659 59
1783 2753 23
2753 1783 23
659 2104 46
2104 659 46
1498 3491 34
3491 1498 34
2502 3776 3
3776 2502 3
2753 3475 67
3475 2753 67
1266 2250 45
2250 1266 45
463 1674 60
1674 463 60
1852 2751 28
2751 1852 28
2247 3027 65
3027 2247 65
3483 3971 29
3971 3483 29
2305 3134 82
3134 2305 82
1309 4016 100
4016 1309 100
2759 3297 27
3297 2759 27
147 2869 79
2869 147 79
407 3591 13
3591 407 13
1616 2906 47
2906 1616 47
1891 3932 14
3932 1891 14
767 1599 9
1599 767 9
236 1704 33
1704 236 33
1407 2736 78
2736 1407 78
101 2606 82
2606 101 82
226 2886 17
2886 226 17
25 3170 14
3170 25 14
2032 3487 20
3487 2032 20
2297 2993 37
2993 2297 37
957 2107 35
2107 957 35
131 3572 34
3572 131 34
1890 4055 74
4055 1890 74
180 2254 47
2254 180 47
2015 2461 51
2461 2015 51
213 519 75
519 213 75
2263 3635 97
3635 2263 97
1208 2277 6
2277 1208 6
1082 3111 78
3111 1082 78
2604 4105 58
4105 2604 58
893 1745 97
1745 893 97
186 1140 95
1140 186 95
1376 2276 97
2276 1376 97
805 1940 84
1940 805 84
847 2429 99
2429 847 99
428 3989 30
3989 428 30
3563 3846 84
3846 3563 84
2176 2238 51
2238 2176 51
2920 3284 97
3284 2920 97
775 925 99
925 775 99
3132 3805 26
3805 3132 26
3601 3725 5
3725 3601 5
53 1577 1
1577 53 1
3409 4052 12
4052 3409 12
491 1288 66
1288 491 66
693 3893 13
3893 693 13
2026 4128 31
4128 2026 31
145 3792 8
3792 145 8
778 3081 44
3081 778 44
3300 3964 37
3964 3300 37
778 2321 24
2321 778 24
827 3015 41
3015 827 41
2223 2844 10
2844 2223 10
430 1282 73
1282 430 73
240 3910 59
3910 240 59
1828 3742 31
3742 1828 31
2069 3705 73
3705 2069 73
699 2994 16
2994 699 16
387 2897 95
2897 387 95
1867 2985 71
2985 1867 71
556 2410 55
2410 556 55
604 2382 67
2382 604 67
1730 3315 34
3315 1730 34
1078 2453 68
2453 1078 68
1064 3418 39
3418 1064 39
750 3546 81
3546 750 81
1384 3172 77
3172 1384 77
311 1616 62
1616 311 62
1284 1531 80
1531 1284 80
1180 2387 8
2387 1180 8
1265 3043 95
3043 1265 95
87 149 79
149 87 79
792 1677 10
1677 792 10
350 3653 100
3653 350 100
516 667 84
667 516 84
1476 3954 23
3954 1476 23
369 3176 80
3176 369 80
846 1155 10
1155 846 10
531 3729 3
3729 531 3
2173 2752 96
2752 2173 96
1777 1997 85
1997 1777 85
882 2303 42
2303 882 42
581 2109 13
2109 581 13
1168 1319 80
1319 1168 80
33 844 20
844 33 20
1389 1523 99
1523 1389 99
85 3965 89
3965 85 89
1635 2720 74
2720 1635 74
824 3165 98
3165 824 98
251 3128 6
3128 251 6
279 2198 64
2198 279 64
3787 4157 15
4157 3787 15
2770 3406 21
3406 2770 21
486 3231 42
3231 486 42
2091 4129 63
4129 2091 63
2737 3500 96
3500 2737 96
383 2867 61
2867 383 61
2711 3290 20
3290 2711 20
1318 2819 30
2819 1318 30
2386 3951 82
3951 2386 82
833 3959 75
3959 833 75
746 2620 15
2620 746 15
739 3418 64
3418 739 64
54 1838 69
1838 54 69
845 3920 84
3920 845 84
1498 1997 36
1997 1498 36
2429 2970 38
2970 2429 38
3951 4079 73
4079 3951 73
107 719 89
719 107 89
15 2233 75
2233 15 75
1305 3285 49
3285 1305 49
2873 3990 42
3990 2873 42
1327 1679 29
1679 1327 29
1258 3385 92
3385 1258 92
360 3924 17
3924 360 17
1002 2276 3
2276 1002 3
2128 2326 59
2326 2128 59
1241 2866 42
2866 1241 42
1710 4022 33
4022 1710 33
106 1824 43
1824 106 43
2002 3189 24
3189 2002 24
471 2235 45
2235 471 45
1923 2984 90
2984 1923 90
778 1485 12
1485 778 12
1705 2515 59
2515 1705 59
311 1048 6
1048 311 6
55 3763 25
3763 55 25
626 2837 84
2837 626 84
1291 3853 71
3853 1291 71
301 2415 35
2415 301 35
424 2192 57
2192 424 57
842 3970 41
3970 842 41
1259 3533 39
3533 1259 39
857 3264 4
3264 857 4
101 3479 23
3479 101 23
2175 3807 93
3807 2175 93
2213 3106 54
3106 2213 54
941 2320 60
2320 941 60
1011 1186 52
1186 1011 52
1767 1768 82
1768 1767 82
1041 1209 73
1209 1041 73
1293 2340 12
2340 1293 12
1392 1653 2
1653 1392 2
117 3074 34
3074 117 34
1711 2038 36
2038 1711 36
1017 1615 31
1615 1017 31
556 2897 34
2897 556 34
44 285 58
285 44 58
691 1173 11
1173 691 11
1024 2560 13
2560 1024 13
1923 3171 69
3171 1923 69
2602 2977 20
2977 2602 20
924 3970 83
3970 924 83
269 1676 80
1676 269 80
742 2284 79
2284 742 79
2711 2961 27
2961 2711 27
513 2418 58
2418 513 58
3283 3714 60
3714 3283 60
593 1026 74
1026 593 74
1464 1561 70
1561 1464 70
1485 2247 83
2247 1485 83
1616 3378 71
3378 1616 71
85 3726 26
3726 85 26
807 1225 91
1225 807 91
250 3840 79
3840 250 79
1392 2452 85
2452 1392 85
2245 3020 84
3020 2245 84
3629 4024 56
4024 3629 56
1424 3411 80
3411 1424 80
1994 2211 50
2211 1994 50
3940 4123 80
4123 3940 80
1888 2898 43
2898 1888 43
1873 2305 97
2305 1873 97
2291 2783 81
2783 2291 81
3228 3534 95
3534 3228 95
3159 3428 54
3428 3159 54
109 356 80
356 109 80
336 3913 86
3913 336 86
796 1209 78
1209 796 78
1981 2280 20
2280 1981 20
1405 3514 42
3514 1405 42
596 3971 32
3971 596 32
529 3283 59
3283 529 59
1053 3190 22
3190 1053 22
426 2821 12
2821 426 12
687 924 54
924 687 54
2022 2466 53
2466 2022 53
122 767 70
767 122 70
2466 3189 8
3189 2466 8
3010 4137 88
4137 3010 88
740 1260 9
1260 740 9
1942 3487 30
3487 1942 30
1122 3482 25
3482 1122 25
1497 1692 20
1692 1497 20
2516 3813 66
3813 2516 66
604 2308 9
2308 604 9
635 1317 23
1317 635 23
1535 3789 47
3789 1535 47
436 2984 93
2984 436 93
2173 3793 93
3793 2173 93
1266 2209 48
2209 1266 48
516 3506 47
3506 516 47
326 1632 99
1632 326 99
1813 3375 27
3375 1813 27
1156 2241 82
2241 1156 82
931 1545 75
1545 931 75
1559 3789 91
3789 1559 91
3143 3771 89
3771 3143 89
2280 3288 25
3288 2280 25
1768 2138 3
2138 1768 3
2759 3418 84
3418 2759 84
117 2759 79
2759 117 79
490 3387 18
3387 490 18
36 3673 6
3673 36 6
3248 3698 3
3698 3248 3
2910 3606 61
3606 2910 61
824 3594 91
3594 824 91
504 815 28
815 504 28
1263 1703 53
1703 1263 53
2480 3919 52
3919 2480 52
750 2403 50
2403 750 50
691 4145 35
4145 691 35
3288 3789 90
3789 3288 90
2865 4150 14
4150 2865 14
1613 1985 97
1985 1613 97
279 1546 80
1546 279 80
2129 3918 54
3918 2129 54
1334 3683 14
3683 1334 14
1690 1987 18
1987 1690 18
1108 3936 9
3936 1108 9
3074 3578 69
3578 3074 69
2089 3642 22
3642 2089 22
2296 2525 50
2525 2296 50
894 2111 50
2111 894 50
104 957 42
957 104 42
3661 3673 81
3673 3661 81
2243 2394 80
2394 2243 80
119 2633 99
2633 119 99
2516 2518 51
2518 2516 51
1185 3595 99
3595 1185 99
1949 2550 18
2550 1949 18
3571 4003 1
4003 3571 1
707 2398 32
2398 707 32
507 708 2
708 507 2
3049 4005 53
4005 3049 53
321 1923 91
1923 321 91
891 1967 9
1967 891 9
1535 3123 25
3123 1535 25
1023 1053 63
1053 1023 63
1283 3654 40
3654 1283 40
1146 2519 98
2519 1146 98
1665 3890 94
3890 1665 94
952 2984 89
2984 952 89
1097 1965 61
1965 1097 61
1353 2082 86
2082 1353 86
2753 4002 26
4002 2753 26
2268 3728 33
3728 2268 33
22 774 89
774 22 89
819 1044 86
1044 819 86
240 2128 65
2128 240 65
139 3371 65
3371 139 65
2263 3090 32
3090 2263 32
1559 3123 69
3123 1559 69
1155 2595 69
2595 1155 69
411 3846 72
3846 411 72
616 2856 97
2856 616 97
595 1041 91
1041 595 91
1165 4024 72
4024 1165 72
182 3281 68
3281 182 68
1266 1994 93
1994 1266 93
2800 2968 5
2968 2800 5
2496 3970 15
3970 2496 15
1335 3594 32
3594 1335 32
250 2795 14
2795 250 14
716 2668 1
2668 716 1
1999 2168 74
2168 1999 74
405 2429 97
2429 405 97
742 2126 93
2126 742 93
2197 3094 54
3094 2197 54
97 2984 84
2984 97 84
6 2984 63
2984 6 63
201 3659 83
3659 201 83
121 1733 61
1733 121 61
1235 2898 100
2898 1235 100
350 2211 86
2211 350 86
1213 2304 20
2304 1213 20
1994 3297 12
3297 1994 12
705 3087 83
3087 705 83
5 3074 62
3074 5 62
767 3555 61
3555 767 61
1594 3635 58
3635 1594 58
3653 3714 30
3714 3653 30
1535 2357 3
2357 1535 3
1238 2203 78
2203 1238 78
1433 3161 9
3161 1433 9
2201 2701 97
2701 2201 97
2188 2763 48
2763 2188 48
3312 3550 71
3550 3312 71
1945 3925 69
3925 1945 69
2018 3442 21
3442 2018 21
897 2086 18
2086 897 18
17 2364 64
2364 17 64
1378 4116 39
4116 1378 39
250 3400 99
3400 250 99
908 1953 98
1953 908 98
1559 2357 47
2357 1559 47
150 531 26
531 150 26
1295 3127 53
3127 1295 53
1502 3180 71
3180 1502 71
1383 1472 46
1472 1383 46
998 2263 58
2263 998 58
1818 3139 70
3139 1818 70
1763 2649 35
2649 1763 35
1386 3043 46
3043 1386 46
1046 3379 18
3379 1046 18
1759 3714 16
3714 1759 16
1516 3313 66
3313 1516 66
1169 3591 35
3591 1169 35
706 1485 80
1485 706 80
704 2259 76
2259 704 76
1231 3182 4
3182 1231 4
734 3660 23
3660 734 23
2128 3827 76
3827 2128 76
1154 1936 35
1936 1154 35
2445 3567 83
3567 2445 83
1047 1441 3
1441 1047 3
106 3578 61
3578 106 61
1550 2575 74
2575 1550 74
964 1086 95
1086 964 95
470 3174 77
3174 470 77
796 3897 74
3897 796 74
707 2290 96
2290 707 96
47 519 29
519 47 29
2394 2659 66
2659 2394 66
153 2466 14
2466 153 14
201 796 12
796 201 12
1873 3231 39
3231 1873 39
1493 2827 91
2827 1493 91
223 773 3
773 223 3
3010 3218 65
3218 3010 65
2701 3345 45
3345 2701 45
832 3659 44
3659 832 44
2472 2753 82
2753 2472 82
1899 4049 51
4049 1899 51
479 1241 95
1241 479 95
1268 2141 54
2141 1268 54
528 1270 7
1270 528 7
816 866 67
866 816 67
3283 3347 21
3347 3283 21
723 2239 25
2239 723 25
1651 2502 64
2502 1651 64
1474 2301 60
2301 1474 60
1382 3472 15
3472 1382 15
1783 2004 90
2004 1783 90
1616 1981 22
1981 1616 22
2253 3036 4
3036 2253 4
458 4096 79
4096 458 79
432 2329 34
2329 432 34
2109 4014 66
4014 2109 66
1048 2320 77
2320 1048 77
3092 3686 63
3686 3092 63
645 3809 97
3809 645 97
1863 2566 24
2566 1863 24
541 2941 17
2941 541 17
570 2446 1
2446 570 1
618 2457 76
2457 618 76
1555 3872 78
3872 1555 78
2233 2560 92
2560 2233 92
208 2372 21
2372 208 21
2235 3103 85
3103 2235 85
424 600 93
600 424 93
3442 3990 81
3990 3442 81
1455 1816 26
1816 1455 26
89 1137 37
1137 89 37
3598 3939 50
3939 3598 50
3174 4011 30
4011 3174 30
1003 1240 22
1240 1003 22
424 2783 4
2783 424 4
3503 3678 68
3678 3503 68
1091 1623 61
1623 1091 61
419 4064 26
4064 419 26
3124 3686 55
3686 3124 55
744 3903 64
3903 744 64
226 3197 4
3197 226 4
2560 3027 68
3027 2560 68
2498 2809 40
2809 2498 40
168 438 3
438 168 3
3206 3283 46
3283 3206 46
906 3132 79
3132 906 79
968 3222 31
3222 968 31
2605 2634 82
2634 2605 82
1921 2802 34
2802 1921 34
2479 2791 45
2791 2479 45
471 839 13
839 471 13
397 2929 49
2929 397 49
705 1187 83
1187 705 83
677 960 56
960 677 56
2145 2525 69
2525 2145 69
2291 2821 27
2821 2291 27
811 3523 81
3523 811 81
1048 2560 57
2560 1048 57
1647 3582 100
3582 1647 100
1923 2276 54
2276 1923 54
1237 3762 50
3762 1237 50
523 3395 77
3395 523 77
2277 2303 87
2303 2277 87
723 2861 99
2861 723 99
2669 4109 41
4109 2669 41
885 3087 63
3087 885 63
1059 3318 84
3318 1059 84
1441 2880 80
2880 1441 80
1033 3686 34
3686 1033 34
3800 3930 59
3930 3800 59
1994 2004 31
2004 1994 31
626 3106 57
3106 626 57
859 1186 40
1186 859 40
41 2098 86
2098 41 86
1236 2723 56
2723 1236 56
1059 1237 7
1237 1059 7
2854 3714 61
3714 2854 61
514 769 56
769 514 56
2245 2474 2
2474 2245 2
1969 2306 90
2306 1969 90
1228 3057 86
3057 1228 86
2466 3723 86
3723 2466 86
3069 3143 19
3143 3069 19
87 971 53
971 87 53
1163 2752 86
2752 1163 86
1710 3599 42
3599 1710 42
1512 3127 80
3127 1512 80
1512 2358 7
2358 1512 7
499 1473 59
1473 499 59
3174 3418 49
3418 3174 49
117 3653 77
3653 117 77
2330 3382 73
3382 2330 73
1226 2280 15
2280 1226 15
1711 1900 90
1900 1711 90
1178 3362 21
3362 1178 21
262 623 62
623 262 62
117 250 26
250 117 26
1707 2276 58
2276 1707 58
1983 1985 67
1985 1983 67
1024 3288 89
3288 1024 89
581 4006 62
4006 581 62
569 885 33
885 569 33
596 1160 45
1160 596 45
1091 2472 94
2472 1091 94
2157 3390 46
3390 2157 46
605 4121 61
4121 605 61
2042 3827 10
3827 2042 10
761 2266 62
2266 761 62
311 2233 51
2233 311 51
548 2786 99
2786 548 99
604 1553 74
1553 604 74
265 2202 98
2202 265 98
1183 3529 15
3529 1183 15
850 3319 22
3319 850 22
1720 4083 80
4083 1720 80
957 3898 82
3898 957 82
493 563 3
563 493 3
183 3853 23
3853 183 23
594 2166 85
2166 594 85
775 1236 86
1236 775 86
2084 3732 97
3732 2084 97
1328 2093 98
2093 1328 98
876 3031 32
3031 876 32
426 1051 22
1051 426 22
572 2251 48
2251 572 48
737 4011 83
4011 737 83
607 850 16
850 607 16
1597 2664 44
2664 1597 44
1816 2483 56
2483 1816 56
2913 3601 69
3601 2913 69
2337 2807 15
2807 2337 15
623 1231 89
1231 623 89
619 3415 93
3415 619 93
702 1992 75
1992 702 75
940 1983 100
1983 940 100
1679 1806 100
1806 1679 100
681 851 27
851 681 27
444 3483 24
3483 444 24
37 3208 32
3208 37 32
1263 3827 61
3827 1263 61
436 2276 57
2276 436 57
531 2573 51
2573 531 51
1928 2588 13
2588 1928 13
1176 2126 47
2126 1176 47
1372 2986 43
2986 1372 43
1302 3674 69
3674 1302 69
10 525 84
525 10 84
2083 3886 84
3886 2083 84
108 3477 6
3477 108 6
2091 2903 21
2903 2091 21
1994 3418 69
3418 1994 69
1764 4078 59
4078 1764 59
379 2739 61
2739 379 61
1697 2157 25
2157 1697 25
2841 3728 96
3728 2841 96
1217 2510 46
2510 1217 46
1006 4061 72
4061 1006 72
1561 2216 12
2216 1561 12
2251 3134 8
3134 2251 8
383 3571 29
3571 383 29
1401 1630 90
1630 1401 90
2330 3264 67
3264 2330 67
533 2095 87
2095 533 87
387 2741 43
2741 387 43
917 1091 23
1091 917 23
335 1064 22
1064 335 22
1759 3347 77
3347 1759 77
673 3283 23
3283 673 23
2687 3322 20
3322 2687 20
919 3322 12
3322 919 12
382 3674 49
3674 382 49
1347 3879 49
3879 1347 49
3018 3191 54
3191 3018 54
656 4073 26
4073 656 26
146 1078 1
1078 146 1
3187 4037 75
4037 3187 75
1697 3468 12
3468 1697 12
2720 4015 24
4015 2720 24
1553 2405 77
2405 1553 77
2386 3297 64
3297 2386 64
722 1225 56
1225 722 56
1593 2039 95
2039 1593 95
737 3418 2
3418 737 2
201 2749 13
2749 201 13
905 2829 97
2829 905 97
750 869 72
869 750 72
3728 3939 80
3939 3728 80
774 3706 45
3706 774 45
1935 2251 1
2251 1935 1
1180 2993 10
2993 1180 10
1461 3250 90
3250 1461 90
2532 3411 28
3411 2532 28
529 1942 62
1942 529 62
559 1316 50
1316 559 50
136 1530 75
1530 136 75
157 823 7
823 157 7
436 1561 2
1561 436 2
347 3514 44
3514 347 44
2361 3954 58
3954 2361 58
