5241 14484
2084 3446 35
1030 4008 15
318 3964 95
352 2805 46
4767 5240 6
3514 4311 70
616 4087 24
2667 5206 28
3470 4421 76
494 3635 58
3436 4159 68
1670 3574 77
3043 4980 42
1043 4990 12
941 3328 96
934 4323 94
70 2350 69
1058 4940 27
1907 2555 1
3096 3763 96
4980 5147 28
134 910 73
22 2845 96
1656 4154 3
3644 5029 6
1683 2142 36
1595 4277 3
253 1364 80
463 4944 50
1270 2900 19
2713 2963 23
1575 3634 52
2182 5067 30
133 2332 16
2562 4037 100
599 2847 17
2464 3777 42
392 1522 75
977 1893 17
2176 3199 88
394 1331 90
71 4735 45
785 3595 99
1637 4847 95
378 3080 27
543 2798 48
1055 5004 22
1596 4458 11
1075 4130 84
127 4398 52
2777 4796 68
2823 3938 8
1192 2954 19
1280 1495 44
2253 2254 10
1324 1526 35
1641 2980 80
1779 2105 83
147 3891 53
2183 2604 90
1288 2058 63
706 3674 93
59 359 81
875 1479 17
2293 2906 34
1298 3254 5
2464 4018 39
3305 3770 94
1169 5004 56
340 2139 52
937 2909 49
3436 3754 83
655 3084 82
4152 4680 21
1159 3296 10
749 1304 36
1869 1986 50
1893 2861 69
2059 4268 34
111 4692 54
1009 1553 29
316 4834 23
1779 3122 72
2858 3826 89
4573 5069 85
1821 4316 72
2552 2821 18
4967 5197 75
2415 3675 89
2399 2935 13
2916 3530 55
4084 4459 56
3999 4337 47
137 457 65
429 4932 92
998 1526 29
2538 2904 95
1797 4438 2
752 5005 46
676 4152 89
1336 4038 11
545 3576 36
866 1169 68
2585 3137 13
158 966 69
3137 4037 25
3812 5215 76
935 1598 100
2488 4407 96
1420 4402 3
1906 2158 21
3200 4803 100
761 2938 86
794 1668 19
1951 4770 20
558 3777 56
2773 4774 70
1605 2819 27
659 4429 71
412 2081 98
2766 4117 84
2318 4264 95
1460 2854 27
1178 1963 38
1983 4770 12
3980 4746 11
2904 4157 42
2254 2725 48
3500 4323 40
147 3500 6
621 4281 77
50 4628 75
4109 4661 65
3690 4545 4
1030 4532 23
2496 5049 58
640 1020 29
1601 2174 38
3154 4939 86
945 3066 66
875 5226 16
4157 4770 6
3632 5231 68
2053 2542 6
352 1964 49
1373 2269 85
2715 4937 43
1694 4641 60
2155 2544 2
1405 4961 41
2578 3485 12
3891 4516 42
2665 4588 60
2922 3210 1
1126 2691 2
131 1211 97
4609 4628 4
2856 3053 86
152 3344 9
3200 3202 83
1494 4533 24
2498 3237 16
4507 5046 48
4266 4566 17
233 2578 98
896 3060 45
644 899 96
3859 5048 94
407 2464 54
1122 2519 54
1185 3583 95
4013 5222 26
1951 3959 33
1297 1336 68
1627 4601 3
1448 3203 88
2121 4902 34
1205 3777 13
1394 2517 52
1719 2656 90
3493 5045 97
2891 4694 68
32 973 82
1024 1327 52
304 2713 94
178 4260 87
2886 3911 2
1983 3959 25
1459 3298 44
526 4840 35
775 3622 48
751 1324 38
1470 5069 92
1255 4016 26
229 4149 81
1605 2552 88
3550 3761 36
3172 5004 49
1695 4532 38
316 3544 93
907 3385 11
2559 2763 49
519 3096 70
937 2710 66
2803 3915 97
123 3777 71
10 3777 68
254 4607 42
155 2211 41
3510 5120 99
1568 3675 32
445 2821 1
1534 2932 47
2552 4166 83
894 3906 65
9 3891 75
966 4487 74
2025 4580 84
4600 4680 9
1951 3006 32
1572 2810 51
1831 4002 44
2808 3425 22
2794 3506 65
4183 4478 48
2492 4945 66
2581 4355 95
1131 2662 64
24 3014 31
1114 3618 89
1754 5190 53
316 4303 96
1148 2503 88
1983 3006 24
190 679 82
1643 3963 53
1911 4028 66
1761 1880 100
1264 2886 95
2324 3976 85
2249 3362 22
1767 3853 27
1329 4269 21
233 2388 68
2242 4680 11
1925 4184 52
1475 4529 67
895 1893 75
893 2879 75
1563 4030 12
928 4608 53
2713 4819 75
1458 2479 90
3113 4502 86
1330 1840 59
133 4516 44
1969 3272 12
1220 1380 29
598 4022 61
998 4912 91
896 2915 80
62 663 42
3053 3373 33
194 3137 92
254 998 89
2399 4087 97
1902 3585 56
281 972 84
4012 5164 9
3812 4072 45
3425 4229 17
1042 4607 70
3144 3493 94
2429 5106 50
609 1575 3
1609 2729 21
673 1611 99
1021 1089 13
4152 4232 5
916 2852 29
2103 3180 2
1882 2927 50
2014 3409 36
1760 4389 22
2277 2564 24
1671 3546 32
2059 2538 24
563 1483 13
2869 3844 36
585 5167 23
554 2967 62
2696 3655 60
2689 5058 94
1331 2954 28
3913 4644 100
805 4798 70
2379 3261 35
690 3731 66
721 3114 38
2064 3818 39
777 3128 12
1976 4880 65
2845 3254 62
261 3024 48
2847 3934 84
543 757 51
4355 5029 47
1858 2322 21
115 1438 60
4536 4964 53
4022 5055 66
1271 1574 8
543 3530 92
4425 4635 19
1387 2069 19
537 5127 55
3960 4644 57
939 4919 81
284 4047 52
2199 4566 40
3254 3833 84
3175 3563 45
213 561 89
4057 4152 100
1146 3968 31
1224 4076 85
3308 3345 62
2461 3552 24
3153 3539 55
599 1052 2
510 3713 80
894 1497 12
851 1215 85
2733 3210 42
2916 3576 37
1016 4447 44
1331 3254 28
2096 4520 65
2464 2900 33
1571 4734 28
668 4295 72
2901 2931 7
677 4633 97
916 3628 21
3386 5180 75
1113 3906 54
1345 4191 91
1840 3652 73
1312 4644 69
4784 4953 54
2552 2564 49
785 3938 30
1079 1495 13
1483 1513 43
56 2675 60
1569 3449 21
1345 1571 51
3619 4680 98
656 968 41
2858 3147 46
2521 2936 12
1559 3870 68
3137 4689 9
3884 3980 13
113 1228 28
1467 3492 90
2182 4537 20
1921 3963 71
1921 3007 19
635 1881 11
4022 4323 22
147 4600 6
2968 4274 15
1555 2904 22
2183 2430 32
390 2587 18
1486 4250 65
333 782 66
147 316 78
2178 2900 67
2540 2542 3
1298 4157 56
734 5050 53
720 1113 90
1085 2134 62
752 1464 49
1387 3144 94
3381 4965 65
2745 4285 89
536 2078 91
762 5195 86
2609 4819 51
959 2889 91
394 2845 28
1356 3897 34
697 3533 17
761 1974 98
336 2809 18
1492 4454 19
1065 4192 28
2193 5151 99
1211 4913 11
625 714 62
230 4847 78
750 2761 36
974 1569 16
2660 4698 75
3503 5186 4
1684 2669 26
1100 3838 95
545 1334 22
724 2867 32
932 5055 76
765 1065 69
2028 3378 43
2322 3157 100
3693 4539 95
2976 3560 25
782 1563 62
778 4320 7
891 2550 20
1191 2540 50
2142 2307 70
857 1066 38
569 4403 39
52 4059 64
1601 4819 3
558 2900 47
679 3269 71
2469 3285 33
1482 2710 61
2040 5049 22
1746 3780 35
1652 4629 54
14 670 73
2659 4896 10
446 4288 71
135 4396 66
2667 3682 20
2552 4323 52
2250 5146 81
489 3474 66
2165 2745 29
3600 4694 47
1539 3192 22
1274 5121 100
1986 2827 74
2867 3970 16
494 4507 82
1793 2079 75
2968 4130 67
682 2672 15
499 3476 10
1162 1387 50
427 1352 70
2242 4232 95
845 4152 28
3406 4195 50
1164 4195 48
493 4629 25
1713 4889 65
3824 4040 73
823 5141 59
186 1369 88
2200 4823 40
4035 5091 81
2165 4385 9
3446 5059 78
1974 3068 99
3043 4166 4
915 1553 15
2023 2605 47
932 4323 32
254 3489 36
1144 3587 92
945 1092 8
4694 4964 51
973 4672 36
2478 2867 6
1489 3788 4
1865 4112 68
3218 4316 79
676 2488 1
709 1667 67
174 1946 25
200 1029 42
558 1986 9
441 4438 66
3011 4985 35
178 3346 49
1948 4413 58
445 5055 79
685 4075 59
1029 1308 84
543 5206 84
3772 4745 46
3166 4561 32
113 3954 70
1137 1690 26
1818 1823 98
4281 4980 20
1184 4714 91
1060 1782 3
551 2891 77
554 4328 99
123 2900 62
739 1222 32
1759 4563 49
2211 4579 33
114 227 42
1009 2713 49
210 5134 37
10 2900 59
1800 1948 65
977 3833 97
1986 2866 37
2137 3433 57
2105 4441 1
2760 2848 25
27 554 4
1517 1904 44
1947 3195 21
231 3436 22
2210 2893 40
1089 1563 79
1331 3685 55
454 4130 33
1205 4753 5
1526 2763 26
680 4021 86
3165 3272 88
158 2795 62
521 2492 64
1446 5149 8
9 4600 28
687 1953 47
1768 5166 79
240 2486 51
3493 3889 45
1685 4906 86
1042 3489 64
2728 4544 65
1534 4875 78
974 4694 41
2914 4469 56
2501 4342 94
1445 4643 75
598 845 52
31 995 25
683 2905 7
494 4157 32
1356 3807 4
316 445 10
287 497 95
2225 4028 100
2443 5109 35
585 4535 79
2832 3007 60
2886 3337 44
197 560 76
2823 3734 40
3351 4737 59
1771 2751 17
937 1979 39
640 3961 26
2722 4044 79
3630 5179 22
445 4323 35
4028 4962 71
2858 3877 56
2667 4489 39
954 3793 4
379 4745 63
1605 3493 85
2231 3071 17
4446 4740 55
1178 4281 44
226 1573 96
1374 3318 49
1844 2385 58
2172 3891 28
318 4475 82
3607 4541 63
2900 4152 33
1983 3685 67
843 2900 82
823 4425 87
1867 3432 70
2573 3692 76
1498 4919 10
249 2826 10
326 4035 50
2492 3522 75
3051 5109 83
206 4401 52
596 3257 94
1207 2261 3
2139 3766 80
2200 5122 23
1893 2904 100
35 5232 78
3797 5178 82
1233 2417 61
589 1268 64
1870 3851 86
2297 2430 66
1351 2399 13
338 4096 59
1227 4440 66
752 4240 41
1497 2267 95
3531 4452 94
1308 2915 52
2818 4219 30
147 2821 63
1001 1186 42
3206 4952 19
1879 2259 1
3522 4770 21
2737 3629 89
1935 3902 68
3355 5196 86
3793 4673 73
1227 2713 7
4634 4739 66
975 4139 37
1668 3999 40
966 3236 7
2564 4152 17
2486 4467 54
2878 2896 99
1489 2602 42
3097 3649 89
598 676 79
3073 4251 79
5106 5149 68
538 2541 24
1030 4177 88
1969 2795 3
4143 4898 48
720 1335 64
325 2270 14
3530 3576 71
4521 4628 76
117 2193 57
4046 4745 40
548 1001 54
66 1535 90
521 1555 35
2816 4110 15
3327 4516 58
648 2886 99
3303 3438 88
1129 1185 93
2420 4864 57
494 3096 95
1324 3529 86
1376 3578 31
782 1326 33
1634 1652 87
1396 4942 39
1283 3020 62
4056 4061 22
1008 2394 95
755 4607 73
1955 3446 36
3418 3492 71
3199 3202 52
2331 5148 26
4987 5091 93
777 4648 52
651 2287 9
4761 5195 55
3993 4137 61
2433 4537 1
1986 3706 17
1088 1141 74
431 2935 5
4177 4532 80
662 1410 41
1785 2114 22
2415 5098 80
975 1170 64
3043 4323 73
2445 5011 31
2408 3745 62
1891 4628 46
3449 4835 63
2240 3475 64
1327 1704 54
2538 4014 65
101 4308 16
4841 4893 1
518 1704 75
929 3580 8
998 3529 80
59 4232 22
519 1983 49
3411 4020 30
190 4997 88
720 3780 29
1479 3847 97
3763 4157 71
548 5065 42
1101 2525 5
548 3337 66
1526 2559 58
1568 2749 90
896 1501 42
191 3891 17
662 2667 10
2052 3071 68
2378 4425 92
755 998 20
37 1706 98
4232 4711 28
932 1270 31
2225 3770 14
4883 5026 64
3340 4151 56
1951 4268 86
1044 2670 3
1782 1983 2
227 247 85
1979 3302 32
62 2889 84
124 269 66
1562 4909 24
895 3833 55
2105 2981 81
1334 2655 38
1745 3337 73
2201 4438 26
3525 4792 88
1280 4730 39
1224 3318 99
1983 4268 78
2384 5030 63
4191 4478 96
1352 2211 48
1473 2585 57
2244 3510 83
1444 2431 40
394 1298 29
254 543 54
34 633 64
111 3279 33
2445 4282 38
2523 4882 56
1841 2671 27
2692 2908 37
1324 4934 71
1918 4073 48
2912 3200 21
4157 4268 72
538 944 75
892 925 26
734 1947 2
4186 5238 61
2140 4297 38
2812 4753 22
359 3242 92
2109 4997 77
118 4869 80
672 4362 35
3150 4891 46
3961 4961 77
455 1831 81
970 2198 85
519 977 47
2149 2196 100
59 1922 52
681 1381 37
1387 1619 69
644 3355 48
2689 3054 26
548 4130 47
548 3180 97
334 1975 78
3562 4713 92
2307 3787 45
2915 3962 68
833 4870 62
255 930 64
1203 1750 92
4057 4600 16
1096 4244 73
2927 5005 71
135 3827 93
2590 2612 43
129 2664 36
1629 1836 60
1818 3977 16
666 4593 76
1070 3922 93
2966 5215 50
1420 3927 28
194 4178 89
3698 4113 8
122 3961 68
2954 4770 13
761 882 34
1568 5098 23
680 2902 63
1964 2862 87
3913 4650 2
175 4691 21
521 1893 81
2140 4567 28
2435 4450 84
1563 4752 86
2319 2751 5
2277 4407 55
712 4680 81
3055 4790 84
2763 4909 55
704 5068 29
1747 3601 23
2713 4650 2
1348 2814 75
1841 4973 61
3712 4828 97
1856 4822 59
1882 5005 76
720 894 67
1762 4485 16
3749 4830 78
3834 5185 48
2218 4796 39
2228 4710 87
2454 2523 14
1497 4734 34
178 3770 57
443 4880 42
856 3594 83
3807 3897 15
925 1456 76
782 2137 20
2048 4974 95
3202 4791 58
3826 4094 53
3866 4734 73
1504 2031 100
2226 4763 26
766 2391 42
4116 4535 40
1936 4823 56
2809 3905 13
4022 4281 8
574 3108 79
431 4087 89
122 3772 55
2282 2367 30
205 1087 83
2146 4805 60
127 1692 50
2122 3434 9
61 3224 48
4035 4987 13
3410 3629 52
1457 4627 75
896 1438 71
171 707 69
1099 4393 99
4156 4355 20
2725 4790 54
854 5164 11
1207 1665 71
2954 3959 26
3875 5088 70
2242 3777 60
1270 4057 88
2492 3635 96
294 1565 68
961 1511 27
733 1521 29
2046 2101 92
20 763 40
1555 1951 21
2143 4140 62
1230 3176 71
2506 3210 5
841 1063 91
721 3790 30
147 5055 41
1187 3948 62
3491 4516 42
1327 3022 60
3548 4580 97
2418 2725 32
2195 2862 48
1331 2538 56
4022 4552 15
2054 4957 92
2754 3405 8
3570 4473 60
1497 4541 53
295 2433 55
4575 4658 60
2463 3072 26
896 4673 66
845 4600 44
4232 5045 6
4411 4595 5
3482 4868 47
761 3257 9
1559 2425 3
4321 4811 87
554 1718 29
1494 4539 26
401 4112 84
3866 4541 92
1960 3021 66
342 1794 49
30 2134 57
2300 4516 21
755 3489 67
1308 3074 55
392 3637 30
1170 2304 87
496 4086 87
89 2300 8
543 3682 76
2492 4156 53
4974 5229 36
2027 5111 73
93 1387 11
1922 2464 19
2413 5173 93
161 3276 32
443 1976 74
1605 5224 12
2276 3521 62
724 2927 52
1670 2272 43
1605 1813 25
676 4711 92
2287 3007 65
1525 2981 1
4484 5036 65
556 2613 6
932 4281 18
221 1839 63
2067 4559 29
2966 4760 15
147 4323 97
1410 2667 98
1051 2777 39
1992 3108 37
2475 4898 40
379 4076 90
295 3031 21
1002 2248 27
316 5147 44
474 2954 61
2045 3812 48
1861 5002 74
226 1292 19
1974 4057 12
334 3169 76
1518 5168 63
937 4986 58
1555 4014 92
4232 4751 8
1568 2241 54
3773 4200 12
1231 4406 12
1730 2046 61
569 721 45
2561 3390 70
3382 4958 77
1936 5122 39
633 5191 19
1029 4959 51
23 4103 13
581 2670 50
816 4552 29
2084 2448 69
892 1824 9
316 1974 3
2629 4219 71
3602 3961 48
3790 3970 29
4021 4509 53
2328 2422 91
1351 3114 68
1284 3163 24
2438 4506 29
598 4680 47
3874 3995 58
2798 3526 29
1298 2059 90
177 1193 17
1449 3373 9
1187 3264 34
2720 3401 86
4275 4481 51
474 3254 61
2886 3825 40
2461 2812 44
2358 3523 38
2054 4892 87
3146 4201 92
1915 2655 49
616 1309 98
1435 4435 29
2616 4854 63
1789 2632 52
2713 4451 19
2478 2927 26
48 3453 38
1308 3674 55
1324 1562 47
1498 3093 68
896 4825 50
2858 4112 51
3083 3137 51
1280 2563 100
1231 4027 69
1750 3133 60
281 4454 78
3199 4729 11
22 2954 49
1848 3731 64
1367 1981 3
4728 4943 48
191 316 42
1788 2500 77
4473 4491 59
445 4281 21
1345 4183 55
4457 4731 43
508 1740 77
1302 1474 69
3389 4777 17
237 3779 39
55 3308 90
1290 3754 57
3511 4541 87
1189 4644 56
186 4680 75
1605 2242 18
696 4771 32
4153 4331 19
231 2996 42
843 2720 22
2925 4274 82
2941 3631 47
9 5055 63
933 3595 87
484 2032 97
240 2543 20
394 494 61
59 1724 86
163 176 94
2821 5147 99
3541 4703 71
974 3449 76
2577 2808 72
3628 4232 61
2989 4838 54
3522 3685 76
78 1936 79
3514 4429 76
543 4489 95
2639 4919 81
548 1369 10
3095 3950 44
1089 4211 95
3013 4096 84
388 1185 22
115 3308 50
2579 4552 82
499 4935 13
1475 2955 9
1943 5106 84
489 4980 68
303 3060 62
998 1562 41
4541 4582 14
47 4304 74
2824 5012 97
1854 4883 34
716 1642 59
855 1103 5
488 739 40
445 4552 28
1410 2798 25
68 4873 98
739 2515 13
418 2420 47
2010 5141 56
3960 4476 1
1563 3688 98
2241 5098 86
1571 4191 97
1031 4072 34
573 5115 67
1856 3286 47
2278 2585 12
2605 3237 33
492 5187 80
467 589 39
2200 3452 33
1021 4919 23
1038 2651 94
964 1856 85
2995 4688 90
59 495 93
111 2193 71
1400 5147 48
1398 3169 60
2561 2682 34
2930 3270 69
696 2004 93
1117 4394 74
2555 3622 28
1724 4980 53
682 2464 79
581 3668 16
2522 2601 48
757 4607 35
4281 5055 95
941 952 4
1270 2866 41
333 639 35
1348 1700 37
1609 4463 99
3264 3948 49
3465 3628 40
1251 2727 89
437 2510 66
1059 3843 9
3530 4489 92
3436 4761 2
975 1569 47
1504 4487 52
2866 3777 4
774 2567 82
3872 5003 32
229 941 45
1475 1893 55
4371 5010 20
697 4281 33
35 3076 26
1400 1974 7
609 3150 78
837 3217 85
1038 3821 84
92 2072 25
1214 4327 42
706 4935 30
4980 5055 64
3337 3392 60
1207 2740 46
226 2882 49
1083 1650 72
240 3995 4
538 4379 70
805 1794 2
3200 3533 10
3239 3859 61
2655 4607 73
1878 1991 14
3068 3956 9
2670 2812 23
2488 3891 24
1986 3493 96
2066 2713 16
664 899 16
2602 4831 38
4481 4482 54
35 2523 25
2494 3942 77
757 998 82
1359 1698 44
1018 2914 45
3086 4010 85
1893 4014 70
4281 4323 51
558 682 41
1332 5014 79
545 2655 79
1021 4162 54
4221 4225 25
3622 3866 53
2777 4989 49
1745 3825 69
474 3685 88
2025 3175 99
1495 5220 34
1656 2964 73
810 996 91
1482 3093 72
3026 3517 44
36 4828 41
394 4770 53
2363 5135 97
1583 2400 22
2985 3491 31
901 2127 39
3017 4797 25
2791 2884 98
1231 1353 11
598 4232 31
83 1170 12
491 3754 88
1422 2665 36
3445 4063 15
2595 5221 51
881 1312 64
1327 2870 76
979 3788 94
1227 4183 97
1435 4583 45
3875 5209 27
3522 4268 87
316 1178 71
716 1792 9
130 974 37
254 545 88
494 1331 90
1974 2866 65
2347 2510 76
3666 4730 5
3346 3770 65
2483 2717 11
4607 5206 68
173 511 99
378 857 36
1813 4152 36
1004 4435 68
676 845 70
59 4693 59
1562 2916 43
2847 2954 24
3494 3498 29
310 4747 58
2593 4552 16
56 4841 82
775 4191 21
1297 3599 39
1935 2288 30
772 4245 46
775 1571 81
2954 3685 68
1940 3196 21
2488 3500 77
2725 4068 80
394 3959 66
2097 5213 77
254 2655 58
2475 3705 59
2210 4134 37
2725 4737 53
3517 3730 86
3376 4305 90
403 929 35
329 2585 93
22 3685 76
3777 4022 10
558 4057 16
1856 5003 36
2832 4838 87
2465 4466 86
435 1537 63
1968 3492 21
4680 5147 28
232 3462 95
293 5070 22
3797 3855 91
569 2867 27
4156 4770 75
2460 4422 83
689 1188 4
2045 2210 14
1314 2322 57
2137 5235 91
2927 4240 66
987 3819 69
616 721 2
2750 4737 28
362 793 52
169 2855 23
295 2143 25
194 941 60
1928 5031 44
2870 4945 84
1138 3352 11
2509 3732 72
394 3006 65
521 3833 61
3770 4699 2
105 409 57
155 4579 97
4057 5055 51
1263 4971 9
2210 2418 65
711 2480 50
687 4451 13
4012 4013 42
3386 4773 56
240 4129 82
209 3359 31
3907 4826 8
759 3832 22
287 750 96
2696 4662 79
662 5206 73
1156 1934 63
3906 4734 13
866 3752 79
1882 4240 71
111 416 62
2468 5042 71
3348 4946 19
605 2646 86
2576 3393 86
721 724 8
219 619 61
467 3071 33
1 2767 19
1154 2456 75
558 600 47
932 3043 72
2863 5081 79
2226 3628 31
1384 1938 99
441 1731 47
184 1752 37
276 1908 41
977 1983 47
2017 2480 36
2825 3689 37
4407 4600 66
2823 3607 81
2339 3804 26
2513 4103 3
1782 4945 56
855 2358 40
2861 4945 5
1605 2735 99
1351 3970 20
220 1280 29
1352 4152 45
4698 4758 73
1592 3002 35
1530 3498 45
3439 4729 51
4569 4734 66
1321 1614 38
1334 1410 73
1170 3123 10
1508 1565 2
345 2497 93
706 3793 16
9 1270 18
1435 4539 97
2728 3276 9
1088 3892 41
4855 5181 31
1283 2646 4
2107 3115 21
1509 2553 29
1644 2930 23
1502 2492 75
1410 3530 69
3025 4028 100
933 3938 18
359 4613 99
3493 3777 41
2005 5128 80
2814 4893 64
3614 4180 43
1001 4883 91
2870 4186 81
2716 3947 44
1420 4008 5
1291 4221 27
2457 2917 5
2026 4196 87
590 2607 58
295 3249 27
1337 2665 1
3004 3966 95
775 1113 95
1178 1417 56
321 4911 87
757 3489 29
676 1270 95
1234 3851 70
1012 2164 9
934 4152 87
2023 3696 94
1951 3763 1
403 3338 88
1698 1905 72
493 1634 10
1706 3413 56
2725 3197 73
1511 2179 33
2265 2690 94
499 3479 61
558 932 91
1983 3763 93
846 5147 74
928 3967 56
1050 3979 42
845 3237 73
2492 4157 70
130 5026 21
2954 4268 79
3068 3733 18
3165 4408 100
4487 4509 99
155 1001 71
4061 4425 65
3096 4014 63
1569 3858 74
954 2802 57
1270 2552 3
3075 3133 35
1944 2051 80
558 949 80
2326 4185 100
445 3043 75
2137 4539 59
22 4268 87
4166 4680 55
619 4752 22
1800 4520 89
3923 4774 20
941 4028 96
2655 3489 67
1831 3235 5
568 1344 5
394 1502 97
1228 5059 20
322 998 97
113 2905 37
753 4657 61
2954 4901 40
3269 4488 84
1266 1814 33
878 2018 73
383 1601 39
214 3595 98
3016 3891 92
2213 5147 51
2866 2900 95
9 237 57
474 521 100
501 2576 72
1448 3053 38
1365 4715 19
4608 4942 11
2284 3901 70
357 4281 93
1878 2027 26
1522 3516 3
256 328 61
2177 3457 5
1352 1400 61
1762 2434 49
480 5067 68
211 3628 66
1359 2430 88
147 4552 90
3435 3879 77
2902 4509 64
2140 4578 15
1605 4407 23
241 2562 74
2564 4022 7
316 4980 5
4281 4997 9
40 3015 44
1393 2379 75
768 2308 93
1545 4072 68
1309 2478 54
2312 3197 70
724 5005 78
3961 4745 5
1462 4285 16
3054 4532 67
123 932 6
1679 2445 63
2488 4600 77
314 2975 58
1936 3452 49
1498 3150 37
2158 3390 77
3770 4018 25
2498 3737 16
706 3479 78
15 3148 30
2283 4450 72
3991 4415 25
991 2840 50
857 1470 6
2725 4058 10
92 3433 62
3617 4920 16
2642 4436 63
872 1084 9
1185 3996 16
2734 2949 36
3746 3950 25
2886 4923 6
2832 3252 25
2035 2156 86
724 746 75
789 4449 41
3103 3508 78
3500 4152 33
4290 5216 11
2583 4100 22
1087 4796 78
1605 2277 13
5069 5082 82
992 1686 63
316 2464 33
1382 4721 48
680 3165 34
3320 4435 64
3647 3991 53
2538 3899 10
558 2866 69
2538 2955 62
22 521 88
2579 4732 42
285 3444 32
2021 2379 43
907 3292 30
4232 4990 71
1353 4406 94
1714 4607 2
1914 5048 99
3678 3824 75
1232 2319 64
2496 3482 19
807 1597 15
548 3689 50
1280 2214 67
752 1882 55
307 4919 89
1457 4612 20
402 2884 39
367 4668 82
673 1953 13
2223 4964 50
2886 3678 41
895 1983 5
400 1625 74
1410 5206 61
114 4432 27
1517 4974 34
59 4963 49
4716 5127 4
296 1687 4
129 581 25
11 1348 6
474 2538 89
762 4608 7
127 2510 56
4651 4695 45
2478 5005 52
4838 5006 29
1750 2738 45
3809 4939 91
265 1322 38
342 2746 33
1558 1561 84
1585 3192 48
689 2773 49
465 1338 10
4562 5154 89
200 3476 41
4659 5132 22
147 3770 96
305 1551 71
494 2845 28
1420 1629 62
379 5240 78
1334 2763 74
84 676 45
1562 1634 49
2821 4980 60
3743 4441 79
83 609 75
2469 2631 15
2555 3906 56
9 4281 5
3956 5026 27
2562 4850 21
2576 4821 62
2794 2989 76
4437 4439 59
2944 3048 29
2779 3836 10
100 1333 10
984 1800 53
2510 3285 4
3974 4236 55
1381 2818 66
896 3062 79
2682 4838 37
1234 4043 34
3325 3874 82
3895 4588 90
4316 5095 60
581 1822 34
59 1387 57
916 2410 15
225 2128 100
3334 4656 55
710 4812 63
1345 2090 74
123 2866 84
3693 4578 58
1438 3945 92
598 3777 96
1304 2894 71
895 977 3
548 3795 52
132 3080 1
1454 3213 44
1673 3595 27
1813 2488 48
44 4046 95
1601 3064 68
1475 3833 35
4312 4593 2
2131 2493 91
9 4552 12
461 1737 69
1464 3970 23
22 2538 77
4166 4232 39
457 2101 33
2085 2193 65
1804 4665 78
1261 2765 45
907 4986 28
1400 4980 9
634 3012 7
226 2883 66
2162 3238 17
1354 4416 95
1369 4169 61
4732 5154 59
2935 4087 13
1593 2240 12
1014 1585 28
2464 2819 56
1286 2585 60
785 3607 3
2472 3175 56
3899 4770 8
235 3882 28
2836 4437 94
2 4988 7
83 1569 95
437 2347 95
493 1652 16
562 2754 89
2285 4271 91
1716 3304 13
2180 3918 35
720 2267 8
1258 3692 11
832 4552 25
3008 3581 74
2649 2986 30
3351 4320 70
434 893 84
1951 2861 67
24 613 14
4242 4598 17
1879 2037 27
3224 3226 35
1400 2464 37
2667 3526 68
102 1280 71
718 4893 88
1796 3001 42
4547 4988 2
3840 4473 30
633 1347 71
9 1352 12
564 3892 97
497 1838 2
1983 2861 59
2332 4159 44
86 5138 61
3577 4454 54
3345 3963 15
2140 4367 28
1745 4923 35
437 2404 64
1831 4685 55
2028 2418 23
2863 4378 28
521 1475 75
2861 3522 14
722 2496 63
2272 3993 62
1150 2354 17
382 3433 52
86 192 79
1140 1225 14
4281 4552 44
2332 4183 52
676 1352 89
349 4279 11
194 4550 13
3899 3959 21
2890 5017 28
1727 3250 36
41 3362 74
937 938 42
909 4436 40
1727 4038 32
1613 3847 51
990 3226 81
36 4846 47
2464 2552 17
1833 3963 43
2090 4569 12
9 3770 18
237 558 82
845 1270 34
558 2819 70
659 5205 63
2568 3673 98
4029 4308 84
441 4043 51
1352 2488 57
368 3072 81
662 3682 65
633 3467 11
4573 5082 6
666 4990 25
491 4942 84
889 4933 69
1975 5224 82
4842 4957 20
3854 4661 60
3694 5052 47
1048 2774 95
2608 4399 80
3436 4884 93
3863 4160 22
1458 1533 8
1334 2559 6
1123 2726 4
1313 3993 33
1236 4215 20
1831 4758 96
1497 1907 75
3593 4903 83
3254 4945 88
3060 3062 63
1435 1454 52
214 3938 29
724 1464 81
1228 2140 97
656 2272 9
325 3280 84
1067 4069 99
4312 4711 8
2332 4205 26
2248 4446 19
2613 4987 31
2569 2905 73
1805 4975 79
1260 4107 28
2954 3004 91
934 2488 99
3591 4424 78
152 4725 86
932 1605 26
4768 4842 71
1571 4183 61
3681 4907 79
1270 3493 100
614 4561 20
2347 2404 74
9 123 19
975 3449 7
1728 5087 96
2504 3856 25
1821 3218 6
1714 3489 96
1922 2227 90
2551 3879 73
127 3587 65
69 240 68
394 4268 19
3526 3529 48
1555 3899 37
1555 2955 89
303 4673 83
129 3133 9
1974 4232 87
3997 5200 56
2206 2265 40
4680 4980 89
1824 1991 40
3763 4492 66
1523 4320 2
1147 4741 3
746 1309 28
2552 4152 45
147 3043 37
569 2927 47
4181 4208 96
1032 2439 4
558 2552 31
1197 3403 7
4134 4814 41
599 1149 51
1616 1947 44
1352 4579 4
2672 4094 79
155 1369 27
742 2760 71
2682 3964 79
1883 4628 98
1818 3851 74
319 5126 80
2324 3390 23
4057 4281 93
1975 4693 55
3607 3791 13
740 4851 56
870 3652 3
1369 2109 41
217 3588 72
751 2916 2
1260 2143 40
1761 2243 71
695 2054 12
1915 2763 85
